n,cost,execution_time
193,130.329000,0.000032
194,130.782000,0.000029
195,130.973000,0.000030
196,131.147000,0.000033
197,131.529000,0.000520
198,131.781000,0.000036
199,132.341000,0.000032
200,133.524000,0.000566
201,134.626000,0.000115
202,135.445000,0.000398
203,136.157000,0.000436
204,136.519000,0.000032
205,137.149000,0.000464
206,137.377000,0.000030
207,137.489000,0.000031
208,137.917000,0.000028
209,138.337000,0.000031
210,139.076000,0.000336
211,139.464000,0.000221
212,140.700000,0.000292
213,140.884000,0.000030
214,141.052000,0.000030
215,141.614000,0.000030
216,143.129000,0.000316
217,143.853000,0.000032
218,144.728000,0.000470
219,145.426000,0.000287
220,145.630000,0.000032
221,145.876000,0.000032
222,146.161000,0.000031
223,147.021000,0.000454
224,147.203000,0.000032
225,147.410000,0.000030
226,148.590000,0.000487
227,148.883000,0.000029
228,149.648000,0.000349
229,150.764000,0.000468
230,151.517000,0.000428
231,152.217000,0.000270
232,152.522000,0.000031
233,152.925000,0.000032
234,154.234000,0.000529
235,155.549000,0.000460
236,155.745000,0.000035
237,156.177000,0.000029
238,156.253000,0.000033
239,157.014000,0.000032
240,157.798000,0.000388
241,158.766000,0.000357
242,159.178000,0.000032
243,160.077000,0.000398
244,160.636000,0.000417
245,161.017000,0.000031
246,162.434000,0.000222
247,163.596000,0.000514
248,163.982000,0.000037
249,164.737000,0.000509
250,164.815000,0.000029
251,165.282000,0.000032
252,165.577000,0.000437
253,166.793000,0.000544
254,168.153000,0.000408
255,170.598000,0.000407
256,171.023000,0.000033
257,172.592000,0.000449
258,173.180000,0.000029
259,174.331000,0.000311
260,174.978000,0.000033
261,176.463000,0.000332
262,176.973000,0.000033
263,177.199000,0.000031
264,177.628000,0.000376
265,178.075000,0.000360
266,178.775000,0.000493
267,179.172000,0.000035
268,179.627000,0.000031
269,180.237000,0.000440
270,181.093000,0.000283
271,182.154000,0.000125
272,182.292000,0.000032
273,183.168000,0.000342
274,183.551000,0.000642
275,183.962000,0.000031
276,184.467000,0.000031
277,184.517000,0.000030
278,184.652000,0.000032
279,185.510000,0.000280
280,186.895000,0.000529
281,188.095000,0.000403
282,189.475000,0.000677
283,189.776000,0.000030
284,189.933000,0.000465
285,190.581000,0.000031
286,190.993000,0.000029
287,191.485000,0.000030
288,191.596000,0.000030
289,192.995000,0.000381
290,194.110000,0.000586
291,194.599000,0.000031
292,195.346000,0.000072
293,195.644000,0.000033
294,196.265000,0.000273
295,196.873000,0.000342
296,197.964000,0.000746
297,199.076000,0.000222
298,199.675000,0.000030
299,200.178000,0.000033
300,201.021000,0.000300
301,201.707000,0.000445
302,202.078000,0.000031
303,202.469000,0.000387
304,202.741000,0.000035
305,203.111000,0.000029
306,203.355000,0.000243
307,204.017000,0.000031
308,204.844000,0.000030
309,205.477000,0.000601
310,205.622000,0.000031
311,205.730000,0.000030
312,206.537000,0.000369
313,207.438000,0.000261
314,207.788000,0.000033
315,208.990000,0.000392
316,209.708000,0.000464
317,210.133000,0.000030
318,210.598000,0.000029
319,211.001000,0.000032
320,211.525000,0.000030
321,212.776000,0.000446
322,213.243000,0.000272
323,213.635000,0.000031
324,214.312000,0.000030
325,214.594000,0.000028
326,215.900000,0.000104
327,217.060000,0.000574
328,217.302000,0.000030
329,218.182000,0.000520
330,219.059000,0.000844
331,219.174000,0.000700
332,219.551000,0.000383
333,220.478000,0.001032
334,221.547000,0.000716
335,222.561000,0.000269
336,222.848000,0.000034
337,223.716000,0.000671
338,224.140000,0.000031
339,224.679000,0.000032
340,225.211000,0.000903
341,226.082000,0.000122
342,226.159000,0.000031
343,226.723000,0.000030
344,228.095000,0.000350
345,228.431000,0.000031
346,229.408000,0.000485
347,230.020000,0.000033
348,230.208000,0.000397
349,230.435000,0.000031
350,230.696000,0.000030
351,231.169000,0.000032
352,231.674000,0.000030
353,231.906000,0.000032
354,233.114000,0.000281
355,234.051000,0.000951
356,234.132000,0.000030
357,234.397000,0.000522
358,234.642000,0.000031
359,235.510000,0.000352
360,235.958000,0.000033
361,236.378000,0.000032
362,236.944000,0.000031
363,237.509000,0.000293
364,238.022000,0.000030
365,238.600000,0.000030
366,238.947000,0.000031
367,239.474000,0.000032
368,240.346000,0.000427
369,240.685000,0.000612
370,241.490000,0.000881
371,241.584000,0.000034
372,242.045000,0.000030
373,243.148000,0.000434
374,243.739000,0.000035
375,243.836000,0.000380
376,245.025000,0.000396
377,246.112000,0.000523
378,246.596000,0.000035
379,247.332000,0.000599
380,247.852000,0.000272
381,248.520000,0.000500
382,249.583000,0.000358
383,251.328000,0.000450
384,252.135000,0.000430
385,252.429000,0.000031
386,252.644000,0.000032
387,253.327000,0.000031
388,254.274000,0.000619
389,254.721000,0.000218
390,254.946000,0.000035
391,255.567000,0.000646
392,255.975000,0.000033
393,256.867000,0.000030
394,257.404000,0.000652
395,258.019000,0.000530
396,258.403000,0.000035
397,258.822000,0.000030
398,260.338000,0.000140
399,261.228000,0.000277
400,261.564000,0.000031
401,262.104000,0.000032
402,262.578000,0.000031
403,263.826000,0.000444
404,264.154000,0.000035
405,264.332000,0.000030
406,265.107000,0.000309
407,265.472000,0.000031
408,266.276000,0.000476
409,266.823000,0.000500
410,267.724000,0.000730
411,268.250000,0.000496
412,268.878000,0.000764
413,269.513000,0.000434
414,269.603000,0.000031
415,270.475000,0.000555
416,271.216000,0.000031
417,271.719000,0.000030
418,271.930000,0.000032
419,272.199000,0.000031
420,273.157000,0.000379
421,273.902000,0.000374
422,274.332000,0.000031
423,275.320000,0.000633
424,276.238000,0.000703
425,277.529000,0.000451
426,278.241000,0.000774
427,278.874000,0.000663
428,279.586000,0.000031
429,280.022000,0.000031
430,280.402000,0.000397
431,280.926000,0.000515
432,281.965000,0.000409
433,282.268000,0.000031
434,283.306000,0.000434
435,283.811000,0.000033
436,284.291000,0.000032
437,285.607000,0.000339
438,285.812000,0.000570
439,287.369000,0.000582
440,287.599000,0.000678
441,288.146000,0.000030
442,288.426000,0.000730
443,289.615000,0.000394
444,289.950000,0.001367
445,290.038000,0.000837
446,290.150000,0.000034
447,290.628000,0.000283
448,291.808000,0.000802
449,292.197000,0.000029
450,292.569000,0.000035
451,293.167000,0.000857
452,294.452000,0.000090
453,294.563000,0.000032
454,295.699000,0.000715
455,296.368000,0.000396
456,296.802000,0.000032
457,297.441000,0.000600
458,297.611000,0.000568
459,297.668000,0.000037
460,297.840000,0.000030
461,298.605000,0.000744
462,299.822000,0.000214
463,300.634000,0.000495
464,301.618000,0.000541
465,302.432000,0.000033
466,302.492000,0.000032
467,302.669000,0.000464
468,303.327000,0.000650
469,304.478000,0.000462
470,305.049000,0.000438
471,305.316000,0.000254
472,305.969000,0.000573
473,306.462000,0.000440
474,307.412000,0.000776
475,307.912000,0.000035
476,308.257000,0.000602
477,308.534000,0.000044
478,308.817000,0.000029
479,309.420000,0.000485
480,309.855000,0.000032
481,310.826000,0.000678
482,311.672000,0.000796
483,312.112000,0.000034
484,313.233000,0.000507
485,313.560000,0.000756
486,314.793000,0.000446
487,315.318000,0.000833
488,315.898000,0.000358
489,316.058000,0.000035
490,316.972000,0.000142
491,317.275000,0.000031
492,317.614000,0.000893
493,318.073000,0.000032
494,318.393000,0.000031
495,319.069000,0.001071
496,320.549000,0.000468
497,321.092000,0.000030
498,321.430000,0.000552
499,322.490000,0.000557
500,322.612000,0.000031
501,323.352000,0.000030
502,324.157000,0.000428
503,324.765000,0.000031
504,325.722000,0.000424
505,326.473000,0.000033
506,326.902000,0.000034
507,327.472000,0.000550
508,327.603000,0.000031
509,329.543000,0.000472
510,329.618000,0.000037
511,330.335000,0.000548
512,331.154000,0.000221
513,332.011000,0.000564
514,332.528000,0.000033
515,333.377000,0.000443
516,334.152000,0.000632
517,334.283000,0.000032
518,335.029000,0.000578
519,335.313000,0.000031
520,336.783000,0.000514
521,337.761000,0.000794
522,337.852000,0.000034
523,338.613000,0.000594
524,339.016000,0.000785
525,339.200000,0.000033
526,339.598000,0.001190
527,339.906000,0.000032
528,340.282000,0.000031
529,340.786000,0.000031
530,341.925000,0.000953
531,342.156000,0.000034
532,342.460000,0.000032
533,342.954000,0.000031
534,343.583000,0.000317
535,344.295000,0.001280
536,344.887000,0.000551
537,345.676000,0.000286
538,346.066000,0.000029
539,346.466000,0.000343
540,347.396000,0.000449
541,348.079000,0.000391
542,348.234000,0.000036
543,348.589000,0.000033
544,348.864000,0.000031
545,349.355000,0.000031
546,350.185000,0.001052
547,350.806000,0.000031
548,351.304000,0.000031
549,352.094000,0.000030
550,353.029000,0.000359
551,353.820000,0.000484
552,354.711000,0.000550
553,355.297000,0.000644
554,355.524000,0.000033
555,355.691000,0.000031
556,356.504000,0.000738
557,357.260000,0.000032
558,358.079000,0.000624
559,358.690000,0.000033
560,359.000000,0.000032
561,360.588000,0.000398
562,362.114000,0.000802
563,363.486000,0.000513
564,364.258000,0.001041
565,364.418000,0.000031
566,364.836000,0.000032
567,366.002000,0.000529
568,366.602000,0.000675
569,367.304000,0.000032
570,368.181000,0.000362
571,369.652000,0.000420
572,370.013000,0.000031
573,370.492000,0.000032
574,370.939000,0.000814
575,371.932000,0.000641
576,372.897000,0.001073
577,373.748000,0.000798
578,373.930000,0.000033
579,374.426000,0.000032
580,375.299000,0.000031
581,375.825000,0.000796
582,376.329000,0.000031
583,377.512000,0.000551
584,378.083000,0.001174
585,379.563000,0.001558
586,380.594000,0.000746
587,380.828000,0.000345
588,381.367000,0.000031
589,382.061000,0.000030
590,382.517000,0.000031
591,383.273000,0.000031
592,384.245000,0.001215
593,384.788000,0.000032
594,385.877000,0.001028
595,386.159000,0.000031
596,386.935000,0.001214
597,387.759000,0.000615
598,387.866000,0.000031
599,388.549000,0.000032
600,389.953000,0.000765
601,390.272000,0.000031
602,390.979000,0.000032
603,391.123000,0.000032
604,392.064000,0.000400
605,392.813000,0.000837
606,393.879000,0.000948
607,394.240000,0.000032
608,394.992000,0.000504
609,395.123000,0.000590
610,395.348000,0.000030
611,395.780000,0.000030
612,396.427000,0.000571
613,397.695000,0.000795
614,399.169000,0.000782
615,399.357000,0.000444
616,399.828000,0.000032
617,400.507000,0.001249
618,401.172000,0.000872
619,402.365000,0.000723
620,402.679000,0.000031
621,403.719000,0.000359
622,404.180000,0.000031
623,404.677000,0.001052
624,405.138000,0.000496
625,405.269000,0.000034
626,405.489000,0.001239
627,406.603000,0.000704
628,407.932000,0.000763
629,408.423000,0.000033
630,409.074000,0.000942
631,409.149000,0.000032
632,409.201000,0.000030
633,409.283000,0.000032
634,410.146000,0.000661
635,410.658000,0.000030
636,411.126000,0.000031
637,411.626000,0.000034
638,411.771000,0.000033
639,413.068000,0.000115
640,413.470000,0.000040
641,413.533000,0.000033
642,414.726000,0.001308
643,415.121000,0.000031
644,415.991000,0.001041
645,416.334000,0.000031
646,417.518000,0.000247
647,418.268000,0.000032
648,418.605000,0.000032
649,419.090000,0.000031
650,419.139000,0.000032
651,419.893000,0.000438
652,421.063000,0.000639
653,421.670000,0.000572
654,421.881000,0.000031
655,422.316000,0.000033
656,422.508000,0.000032
657,423.601000,0.000820
658,424.122000,0.000031
659,424.194000,0.000031
660,424.627000,0.000527
661,425.247000,0.000031
662,425.793000,0.000032
663,426.137000,0.000031
664,426.379000,0.000032
665,427.241000,0.000573
666,428.707000,0.000462
667,429.266000,0.000032
668,429.544000,0.000031
669,429.919000,0.000030
670,430.207000,0.000030
671,431.447000,0.000519
672,431.953000,0.000031
673,432.916000,0.000836
674,433.561000,0.000704
675,434.760000,0.000623
676,435.665000,0.000485
677,436.344000,0.000033
678,437.543000,0.001147
679,438.012000,0.000033
680,438.696000,0.000170
681,438.963000,0.000031
682,439.261000,0.000032
683,440.498000,0.000432
684,441.811000,0.000454
685,442.313000,0.001781
686,442.375000,0.000033
687,443.607000,0.000927
688,444.787000,0.000463
689,445.571000,0.000434
690,446.228000,0.000649
691,446.443000,0.000033
692,446.552000,0.000033
693,447.263000,0.000030
694,447.563000,0.000032
695,447.866000,0.000033
696,448.556000,0.000747
697,448.835000,0.000030
698,449.149000,0.000031
699,450.130000,0.000340
700,451.319000,0.000872
701,451.910000,0.000571
702,452.354000,0.000031
703,452.729000,0.000032
704,453.162000,0.000566
705,453.580000,0.000034
706,454.324000,0.000810
707,454.826000,0.001104
708,455.577000,0.000032
709,455.797000,0.000031
710,456.065000,0.000033
711,456.467000,0.000031
712,457.066000,0.000030
713,457.842000,0.000236
714,458.992000,0.000612
715,459.291000,0.000031
716,459.437000,0.000031
717,460.770000,0.001233
718,461.068000,0.000033
719,461.335000,0.000032
720,461.517000,0.000032
721,461.925000,0.000031
722,462.847000,0.000615
723,463.289000,0.000033
724,464.993000,0.000691
725,466.390000,0.001333
726,466.851000,0.000030
727,468.107000,0.000552
728,468.472000,0.000032
729,468.783000,0.000034
730,468.997000,0.000031
731,469.989000,0.000708
732,470.451000,0.000032
733,470.968000,0.000030
734,471.104000,0.000031
735,471.924000,0.000769
736,472.476000,0.000473
737,473.439000,0.000906
738,474.603000,0.001087
739,475.858000,0.000809
740,476.933000,0.001347
741,477.282000,0.000032
742,477.876000,0.000034
743,478.096000,0.000031
744,479.021000,0.000404
745,479.126000,0.000031
746,479.543000,0.000031
747,480.289000,0.001094
748,480.975000,0.000033
749,481.904000,0.000994
750,482.245000,0.000031
751,484.456000,0.001005
752,485.688000,0.000489
753,486.760000,0.000100
754,487.126000,0.000031
755,488.303000,0.000973
756,488.531000,0.000036
757,488.838000,0.000034
758,489.766000,0.000462
759,490.750000,0.000994
760,491.085000,0.000035
761,491.967000,0.000759
762,493.362000,0.001073
763,493.485000,0.000036
764,494.162000,0.000530
765,494.371000,0.000030
766,495.995000,0.001363
767,496.593000,0.000701
768,496.984000,0.000693
769,497.962000,0.000997
770,498.274000,0.000031
771,498.668000,0.001282
772,500.023000,0.000806
773,500.592000,0.000032
774,501.261000,0.000030
775,502.005000,0.000515
776,502.696000,0.000032
777,503.523000,0.000618
778,503.754000,0.000034
779,503.778000,0.000029
780,504.223000,0.000626
781,504.321000,0.000034
782,504.661000,0.000037
783,505.257000,0.000031
784,506.571000,0.000666
785,506.842000,0.000033
786,507.049000,0.000032
787,507.918000,0.000944
788,508.856000,0.000049
789,509.858000,0.000566
790,510.696000,0.000672
791,510.426000,0.001367
792,510.833000,0.000030
793,511.637000,0.000918
794,512.586000,0.000763
795,513.088000,0.000031
796,513.875000,0.000634
797,514.816000,0.001111
798,514.871000,0.000033
799,515.391000,0.000031
800,515.959000,0.000043
801,516.352000,0.000050
802,516.383000,0.000028
803,516.466000,0.000031
804,516.854000,0.000030
805,517.772000,0.000994
806,518.355000,0.000033
807,518.591000,0.001116
808,519.154000,0.000139
809,519.825000,0.001486
810,520.703000,0.001175
811,521.238000,0.000033
812,521.845000,0.000032
813,522.541000,0.000505
814,523.340000,0.000032
815,524.108000,0.000032
816,524.178000,0.000033
817,524.382000,0.000036
818,525.325000,0.000701
819,526.015000,0.000988
820,528.063000,0.000593
821,529.179000,0.001312
822,529.819000,0.000032
823,530.443000,0.000896
824,531.182000,0.000033
825,531.649000,0.000033
826,531.772000,0.000032
827,532.494000,0.001470
828,532.808000,0.000035
829,533.233000,0.000035
830,534.307000,0.000322
831,534.752000,0.000031
832,535.076000,0.000031
833,536.670000,0.000709
834,537.068000,0.000036
835,538.265000,0.000046
836,539.437000,0.000522
837,540.414000,0.001217
838,540.588000,0.000034
839,541.977000,0.000199
840,542.179000,0.000032
841,542.872000,0.000906
842,543.667000,0.000447
843,544.544000,0.000894
844,545.052000,0.000035
845,545.569000,0.000029
846,545.720000,0.000030
847,546.047000,0.000032
848,547.509000,0.001136
849,548.482000,0.001872
850,549.078000,0.000569
851,549.420000,0.000030
852,550.775000,0.001598
853,551.425000,0.000034
854,552.243000,0.001532
855,553.131000,0.000031
856,553.540000,0.000032
857,553.895000,0.001042
858,554.392000,0.000783
859,554.805000,0.000031
860,555.435000,0.000601
861,555.619000,0.000034
862,556.232000,0.000577
863,556.889000,0.000142
864,557.849000,0.000678
865,558.222000,0.000030
866,558.732000,0.000134
867,559.166000,0.000733
868,560.605000,0.000053
869,561.400000,0.000865
870,561.944000,0.000555
871,562.818000,0.000476
872,563.513000,0.000605
873,563.914000,0.000032
874,563.989000,0.000034
875,565.647000,0.002034
876,566.984000,0.000151
877,567.078000,0.000032
878,567.187000,0.000031
879,567.543000,0.000032
880,567.877000,0.000031
881,568.024000,0.000030
882,568.540000,0.000031
883,568.797000,0.000031
884,570.193000,0.000759
885,571.318000,0.001293
886,572.075000,0.000485
887,573.044000,0.001474
888,573.873000,0.000610
889,574.572000,0.000034
890,575.212000,0.001268
891,575.309000,0.000032
892,575.890000,0.000634
893,576.688000,0.001516
894,577.361000,0.000033
895,578.198000,0.001014
896,578.711000,0.000030
897,579.263000,0.000690
898,579.975000,0.001330
899,580.403000,0.000031
900,581.554000,0.000759
901,582.790000,0.000428
902,582.901000,0.000035
903,583.563000,0.000033
904,585.047000,0.000860
905,586.591000,0.002357
906,587.174000,0.000031
907,588.095000,0.001248
908,588.912000,0.001777
909,589.042000,0.000031
910,589.302000,0.000031
911,590.029000,0.000770
912,590.446000,0.000035
913,591.335000,0.000222
914,592.172000,0.002335
915,592.818000,0.000036
916,593.182000,0.000031
917,593.636000,0.000031
918,593.662000,0.000032
919,594.333000,0.000734
920,594.824000,0.000031
921,595.606000,0.001194
922,595.998000,0.000030
923,596.522000,0.001735
924,596.921000,0.000877
925,597.218000,0.000030
926,597.844000,0.000031
927,598.300000,0.001107
928,598.915000,0.000030
929,599.145000,0.000033
930,600.029000,0.000941
931,600.587000,0.000034
932,601.254000,0.000798
933,601.474000,0.000034
934,602.575000,0.000122
935,603.245000,0.000032
936,603.806000,0.000670
937,604.768000,0.000510
938,605.149000,0.000032
939,605.308000,0.000035
940,606.635000,0.001089
941,607.756000,0.000659
942,609.088000,0.001423
943,609.539000,0.000032
944,610.075000,0.000032
945,611.150000,0.000455
946,611.595000,0.000031
947,612.705000,0.000728
948,613.764000,0.001765
949,614.313000,0.000030
950,615.439000,0.001493
951,616.057000,0.001379
952,616.900000,0.001518
953,617.253000,0.000032
954,617.702000,0.000031
955,618.254000,0.000035
956,619.028000,0.000574
957,619.982000,0.000996
958,620.509000,0.000030
959,621.303000,0.000677
960,621.425000,0.000031
961,622.328000,0.001112
962,622.871000,0.000034
963,623.408000,0.000031
964,623.796000,0.001016
965,623.684000,0.000223
966,623.712000,0.000031
967,624.471000,0.000031
968,625.907000,0.000839
969,626.363000,0.000032
970,626.502000,0.000034
971,627.154000,0.000419
972,627.396000,0.000031
973,627.967000,0.001502
974,628.361000,0.000031
975,628.667000,0.000031
976,629.876000,0.000568
977,630.365000,0.000450
978,630.629000,0.000035
979,630.825000,0.000044
980,631.233000,0.000843
981,631.414000,0.000033
982,632.349000,0.002290
983,632.573000,0.000035
984,633.557000,0.000614
985,633.963000,0.000033
986,634.970000,0.000032
987,636.164000,0.002260
988,636.384000,0.000032
989,637.749000,0.001068
990,638.631000,0.001227
991,639.958000,0.000845
992,640.639000,0.000562
993,640.714000,0.000034
994,640.906000,0.000034
995,641.634000,0.001801
996,643.055000,0.000627
997,643.201000,0.000034
998,644.589000,0.001338
999,644.978000,0.000571
1000,645.224000,0.000036
1001,645.906000,0.000740
1002,646.271000,0.000034
1003,646.405000,0.000031
1004,647.657000,0.001193
1005,648.067000,0.001258
1006,648.356000,0.000031
1007,649.400000,0.000926
1008,650.199000,0.000874
1009,650.596000,0.000033
1010,651.508000,0.000970
1011,651.741000,0.000036
1012,652.190000,0.000031
1013,653.229000,0.000209
1014,654.444000,0.001750
1015,655.487000,0.001176
1016,656.742000,0.001095
1017,657.982000,0.000919
1018,658.608000,0.001380
1019,659.020000,0.000033
1020,659.614000,0.000033
1021,659.960000,0.000031
1022,660.083000,0.000031
1023,660.115000,0.000032
1024,661.069000,0.000909
1025,662.378000,0.001223
1026,663.135000,0.000035
1027,663.844000,0.000033
1028,665.052000,0.001066
1029,665.753000,0.000740
1030,665.920000,0.000879
1031,666.263000,0.001438
1032,666.809000,0.000913
1033,667.399000,0.000032
1034,667.595000,0.001876
1035,668.308000,0.001398
1036,668.999000,0.000518
1037,669.957000,0.000790
1038,670.758000,0.000538
1039,671.312000,0.001457
1040,672.488000,0.000916
1041,672.639000,0.000034
1042,672.897000,0.000032
1043,673.049000,0.000031
1044,673.678000,0.000935
1045,673.922000,0.001509
1046,674.796000,0.000907
1047,675.600000,0.000034
1048,675.906000,0.000030
1049,676.362000,0.001227
1050,677.746000,0.001114
1051,678.002000,0.000054
1052,678.925000,0.000709
1053,679.191000,0.000034
1054,679.900000,0.000926
1055,681.038000,0.001280
1056,681.317000,0.000031
1057,681.861000,0.001061
1058,682.193000,0.000037
1059,682.484000,0.000033
1060,683.850000,0.001855
1061,684.216000,0.000035
1062,684.860000,0.000805
1063,685.995000,0.000707
1064,687.630000,0.000215
1065,688.931000,0.000763
1066,689.503000,0.000032
1067,690.318000,0.001076
1068,690.882000,0.000863
1069,691.812000,0.002225
1070,693.361000,0.000756
1071,694.272000,0.001375
1072,694.583000,0.000529
1073,694.944000,0.001279
1074,696.205000,0.000249
1075,696.853000,0.000787
1076,698.091000,0.001106
1077,699.130000,0.000151
1078,699.959000,0.000652
1079,700.246000,0.000033
1080,701.160000,0.001645
1081,702.027000,0.000948
1082,703.215000,0.001425
1083,704.691000,0.000635
1084,705.586000,0.001496
1085,706.720000,0.000965
1086,706.858000,0.000031
1087,707.440000,0.001215
1088,708.114000,0.000861
1089,708.406000,0.000036
1090,709.305000,0.001820
1091,709.678000,0.000032
1092,710.206000,0.000032
1093,710.600000,0.001791
1094,711.265000,0.000035
1095,711.581000,0.000035
1096,712.024000,0.001314
1097,712.336000,0.000040
1098,712.993000,0.000030
1099,713.879000,0.002257
1100,714.834000,0.001277
1101,715.202000,0.000030
1102,715.845000,0.000032
1103,716.676000,0.002374
1104,717.582000,0.000675
1105,718.343000,0.001142
1106,719.057000,0.002031
1107,719.808000,0.001906
1108,720.533000,0.000944
1109,721.187000,0.002210
1110,722.251000,0.001747
1111,722.671000,0.000033
1112,724.023000,0.000252
1113,724.837000,0.000921
1114,725.416000,0.000177
1115,726.415000,0.001836
1116,726.588000,0.000035
1117,728.149000,0.001082
1118,729.778000,0.001070
1119,730.047000,0.000165
1120,731.189000,0.000616
1121,731.989000,0.001679
1122,732.971000,0.001500
1123,734.165000,0.002285
1124,734.857000,0.000894
1125,736.038000,0.000704
1126,736.336000,0.000036
1127,736.859000,0.000035
1128,738.084000,0.001137
1129,738.548000,0.000739
1130,739.076000,0.000034
1131,740.155000,0.001712
1132,740.544000,0.000035
1133,740.685000,0.000034
1134,741.100000,0.000557
1135,742.569000,0.002157
1136,742.809000,0.000033
1137,743.441000,0.000029
1138,744.401000,0.000687
1139,744.778000,0.001819
1140,745.073000,0.003401
1141,745.850000,0.000715
1142,746.102000,0.000032
1143,747.182000,0.000502
1144,748.356000,0.001320
1145,749.170000,0.001171
1146,750.533000,0.000198
1147,750.797000,0.000031
1148,751.938000,0.000958
1149,752.563000,0.000170
1150,752.986000,0.001749
1151,753.941000,0.000906
1152,755.528000,0.001130
