n,cost,run_time
228,188.664,3.68e-06
229,188.867,3.751e-06
230,190.311,3.651e-06
231,190.739,3.651e-06
232,190.884,3.69e-06
233,192.038,3.4e-06
234,192.736,3.941e-06
235,195.485,3.521e-06
236,195.897,3.661e-06
237,196.381,3.9e-06
238,196.928,3.56e-06
239,197.129,3.71e-06
240,197.645,3.66e-06
241,198.116,4.49e-06
242,198.439,3.88e-06
243,198.965,3.72e-06
244,199.605,3.4e-06
245,199.79,3.83e-06
246,200.699,3.69e-06
247,201.582,3.94e-06
248,202.828,3.581e-06
249,203.606,3.661e-06
250,204.826,3.71e-06
251,205.655,3.68e-06
252,205.892,3.76e-06
253,207.146,3.801e-06
254,207.305,3.63e-06
255,208.282,3.59e-06
256,208.603,3.721e-06
257,209.67,3.99e-06
258,210.696,3.79e-06
259,211.852,4.141e-06
260,212.3,3.59e-06
261,212.52,3.811e-06
262,213.681,3.44e-06
263,214.062,3.651e-06
264,214.166,3.65e-06
265,214.91,3.69e-06
266,215.502,3.921e-06
267,216.111,3.77e-06
268,217.012,3.78e-06
269,217.902,3.88e-06
270,217.971,4.261e-06
271,219.919,3.82e-06
272,220.353,3.76e-06
273,221.361,3.71e-06
274,221.536,3.65e-06
275,222.269,3.82e-06
276,223.537,3.79e-06
277,224.162,3.85e-06
278,225.03,4.03e-06
279,227.277,4.49e-06
280,227.637,3.94e-06
281,228.036,3.48e-06
282,229.662,3.89e-06
283,232.892,3.65e-06
284,233.851,3.781e-06
285,235.367,3.681e-06
286,236.515,3.671e-06
287,237.206,3.63e-06
288,239.198,4.02e-06
289,239.312,3.78e-06
290,240.189,3.931e-06
291,240.743,3.43e-06
292,241.903,4.121e-06
293,242.734,3.47e-06
294,243.23,4.291e-06
295,243.471,4.201e-06
296,245.765,3.64e-06
297,246.375,3.81e-06
298,246.712,3.51e-06
299,247.323,3.99e-06
300,248.612,3.51e-06
301,249.646,3.74e-06
302,249.728,3.95e-06
303,250.489,3.46e-06
304,250.786,3.791e-06
305,251.126,3.97e-06
306,251.7,3.89e-06
307,251.965,3.93e-06
308,252.328,3.81e-06
309,252.783,3.811e-06
310,253.426,3.641e-06
311,254.803,3.801e-06
312,255.042,3.75e-06
313,255.473,4.071e-06
314,255.904,4.09e-06
315,257.167,3.65e-06
316,259.572,3.741e-06
317,260.321,3.6e-06
318,261.343,4.011e-06
319,262.612,3.43e-06
320,263.193,3.93e-06
321,263.318,4.16e-06
322,263.704,3.66e-06
323,264.34,4.191e-06
324,265.266,4.14e-06
325,265.766,3.85e-06
326,266.484,3.73e-06
327,269.659,3.55e-06
328,270.765,3.671e-06
329,273.592,3.8e-06
330,276.187,3.771e-06
331,276.636,4.24e-06
332,277.847,3.861e-06
333,279.018,3.67e-06
334,279.351,4e-06
335,279.889,3.77e-06
336,281.658,3.571e-06
337,281.89,3.83e-06
338,283,3.991e-06
339,283.526,3.58e-06
340,284.91,3.85e-06
341,285.234,3.611e-06
342,286.076,4.05e-06
343,286.322,4.051e-06
344,286.935,3.61e-06
345,287.283,3.64e-06
346,289.46,3.74e-06
347,291.074,4.32e-06
348,291.901,4.1e-06
349,292.344,3.75e-06
350,292.927,3.72e-06
351,294.161,3.74e-06
352,295.133,3.7e-06
353,295.818,3.66e-06
354,296.71,3.92e-06
355,296.922,3.911e-06
356,297.515,4.031e-06
357,297.826,3.76e-06
358,298.579,3.69e-06
359,299.599,3.66e-06
360,300.242,3.87e-06
361,301.202,3.76e-06
362,301.656,4.16e-06
363,302.16,3.981e-06
364,302.885,3.981e-06
365,303.23,3.81e-06
366,304.489,3.471e-06
367,304.732,3.58e-06
368,306.19,3.961e-06
369,306.92,3.68e-06
370,307.115,4.03e-06
371,307.373,3.651e-06
372,308.275,3.84e-06
373,308.958,3.9e-06
374,310.05,4.311e-06
375,310.442,3.95e-06
376,310.701,3.72e-06
377,311.731,3.711e-06
378,312.207,3.7e-06
379,312.696,3.901e-06
380,314.107,3.88e-06
381,315.436,3.9e-06
382,316.866,3.73e-06
383,317.575,4.03e-06
384,318.24,4.08e-06
385,318.709,3.85e-06
386,319.123,3.94e-06
387,319.608,3.9e-06
388,320.849,4.331e-06
389,321.885,4.031e-06
390,322.104,3.83e-06
391,323.225,3.93e-06
392,324.135,3.75e-06
393,324.467,3.661e-06
394,325.484,4.11e-06
395,326.038,3.74e-06
396,326.797,3.771e-06
397,327.424,3.62e-06
398,328.78,3.77e-06
399,329.625,3.94e-06
400,330.868,3.811e-06
401,332.249,3.84e-06
402,332.547,3.931e-06
403,332.63,4.14e-06
404,332.728,4.27e-06
405,333.066,3.73e-06
406,334.08,4.151e-06
407,334.801,3.8e-06
408,335.257,4e-06
409,335.519,3.86e-06
410,336.167,3.88e-06
411,337.107,3.691e-06
412,338.231,4.08e-06
413,338.798,3.88e-06
414,339.158,3.681e-06
415,339.27,3.981e-06
416,339.339,3.82e-06
417,342.067,4e-06
418,342.701,3.78e-06
419,343.174,3.71e-06
420,344.298,3.691e-06
421,344.733,4.06e-06
422,345.138,3.79e-06
423,345.518,3.61e-06
424,346.078,3.65e-06
425,346.309,4.251e-06
426,348.29,4.05e-06
427,349.797,3.87e-06
428,350.36,3.77e-06
429,351.721,4.06e-06
430,352.182,4.04e-06
431,352.451,3.811e-06
432,353.051,3.8e-06
433,353.953,3.58e-06
434,354.489,4.131e-06
435,355.392,4.151e-06
436,355.718,3.76e-06
437,356.827,4.66e-06
438,358.04,3.88e-06
439,358.399,4.051e-06
440,359.798,3.6e-06
441,360.724,4e-06
442,361.616,4.1e-06
443,364.439,3.85e-06
444,365.445,3.61e-06
445,368.146,3.56e-06
446,369.443,4.001e-06
447,369.769,4.191e-06
448,370.321,4.19e-06
449,369.86,7.57e-06
450,372.39,4.07e-06
451,372.615,4.121e-06
452,372.722,4.01e-06
453,372.773,3.781e-06
454,374.889,3.96e-06
455,375.106,4.151e-06
456,375.875,4.04e-06
457,375.956,4.19e-06
458,376.558,3.55e-06
459,376.996,3.92e-06
460,377.166,3.88e-06
461,377.471,3.8e-06
462,378.032,3.841e-06
463,379.295,3.67e-06
464,379.792,3.7e-06
465,380.908,3.86e-06
466,381.935,3.85e-06
467,383.089,3.891e-06
468,383.18,3.79e-06
469,385.795,3.7e-06
470,386.709,3.97e-06
471,387.357,3.6e-06
472,388.205,3.64e-06
473,389.183,4.17e-06
474,389.909,3.84e-06
475,390.491,3.87e-06
476,390.909,4.05e-06
477,391.97,4.07e-06
478,392.478,3.841e-06
479,392.82,4.65e-06
480,393.3,3.89e-06
481,394.041,3.781e-06
482,394.706,3.97e-06
483,396.022,3.88e-06
484,397.148,3.91e-06
485,398.584,3.901e-06
486,399.236,4.281e-06
487,400.242,3.71e-06
488,401.164,3.73e-06
489,401.89,4.01e-06
490,403.19,3.83e-06
491,403.316,4.16e-06
492,405.234,3.86e-06
493,405.552,3.98e-06
494,406.403,4.42e-06
495,407.779,3.87e-06
496,408.124,3.74e-06
497,408.369,4.101e-06
498,409.199,4.09e-06
499,411.156,3.92e-06
500,411.214,4.021e-06
501,412.137,3.86e-06
502,412.686,4.03e-06
503,414.918,3.731e-06
504,416.165,3.92e-06
505,417.226,4.44e-06
506,418.468,4.26e-06
507,420.76,4.36e-06
508,420.975,3.61e-06
509,421.445,3.891e-06
510,422.543,3.91e-06
511,422.643,3.961e-06
512,423.017,4.22e-06
513,424.34,3.94e-06
514,425.39,4.24e-06
515,425.75,4.041e-06
516,426.07,3.83e-06
517,426.938,4.02e-06
518,427.676,4.4e-06
519,428.736,3.59e-06
520,429.015,4.08e-06
521,430.259,4.011e-06
522,430.957,3.81e-06
523,431.159,3.96e-06
524,431.95,3.68e-06
525,433.447,3.95e-06
526,433.712,4.1e-06
527,434.088,3.94e-06
528,435.294,4.34e-06
529,436.619,4e-06
530,437.078,4.15e-06
531,437.614,3.96e-06
532,439.807,3.55e-06
533,440.392,3.83e-06
534,441.237,4.02e-06
535,442.068,3.66e-06
536,442.318,3.88e-06
537,443.469,3.72e-06
538,444.536,3.99e-06
539,445.476,4.03e-06
540,447.633,4.26e-06
541,448.519,3.67e-06
542,449.899,4.4e-06
543,450.399,3.9e-06
544,451.081,4.061e-06
545,451.727,3.64e-06
546,452.715,3.42e-06
547,453.449,3.75e-06
548,454.273,3.481e-06
549,455.284,4.08e-06
550,455.534,4.211e-06
551,455.8,3.831e-06
552,456.318,4.1e-06
553,457.486,3.741e-06
554,458.201,4.21e-06
555,458.982,3.91e-06
556,460.517,4.31e-06
557,461.177,4.17e-06
558,462.173,4.241e-06
559,462.667,4.06e-06
560,464.12,3.66e-06
561,465.108,4.1e-06
562,467.074,4.8e-06
563,468.672,4.07e-06
564,469.019,3.99e-06
565,470.059,3.85e-06
566,470.169,4.241e-06
567,471.463,4.25e-06
568,472.136,4.79e-06
569,472.688,4.04e-06
570,473.168,4.311e-06
571,474.403,4.001e-06
572,475.157,4.25e-06
573,475.899,4.071e-06
574,476.446,4.051e-06
575,476.833,4.01e-06
576,478.111,4.1e-06
577,478.241,3.5e-06
578,478.76,3.98e-06
579,480.085,4.101e-06
580,480.284,3.87e-06
581,480.726,4.2e-06
582,481.096,4.21e-06
583,481.982,4.14e-06
584,482.274,4e-06
585,482.76,4.151e-06
586,483.137,3.9e-06
587,485.419,3.901e-06
588,486.413,3.94e-06
589,486.72,4.321e-06
590,487.295,4.09e-06
591,487.465,4.03e-06
592,487.79,4.04e-06
593,488.286,3.7e-06
594,489.376,3.84e-06
595,489.588,4.04e-06
596,489.67,4.241e-06
597,490.497,3.661e-06
598,490.79,4.01e-06
599,492.44,4.14e-06
600,493.441,4.02e-06
601,494.878,3.961e-06
602,495.715,4.06e-06
603,496.086,3.79e-06
604,496.313,4.111e-06
605,496.9,4.63e-06
606,497.265,4.101e-06
607,498.358,3.82e-06
608,498.897,3.971e-06
609,499.7,4.5e-06
610,500.552,3.89e-06
611,501.444,4.02e-06
612,502.16,3.991e-06
613,502.558,3.83e-06
614,502.627,3.981e-06
615,502.985,4.13e-06
616,503.176,4.001e-06
617,503.54,4.17e-06
618,505.353,3.95e-06
619,506.388,4.2e-06
620,508.744,4.05e-06
621,509.293,4.131e-06
622,509.567,3.931e-06
623,510.023,4.501e-06
624,510.608,4.05e-06
625,511.438,4.39e-06
626,511.588,3.8e-06
627,512.067,4.891e-06
628,512.162,4.29e-06
629,513.312,3.86e-06
630,513.347,4.04e-06
631,513.879,3.72e-06
632,514.307,4.65e-06
633,515.496,4.32e-06
634,515.894,4.44e-06
635,517.804,4.18e-06
636,518.178,3.88e-06
637,518.897,4.351e-06
638,519.24,3.82e-06
639,519.977,4.06e-06
640,521.303,4.77e-06
641,521.993,3.86e-06
642,522.668,3.93e-06
643,523.238,3.87e-06
644,523.945,3.91e-06
645,525.26,3.77e-06
646,526.704,4.131e-06
647,527.31,3.92e-06
648,527.685,3.73e-06
649,528.813,4.521e-06
650,529.722,4.13e-06
651,530.722,3.851e-06
652,531.398,4.421e-06
653,532.105,4.29e-06
654,533.262,4.5e-06
655,534.777,4.12e-06
656,535.151,3.931e-06
657,535.961,3.85e-06
658,536.267,4.191e-06
659,537.19,4.14e-06
660,537.258,4.221e-06
661,537.809,4.251e-06
662,538.3,4.33e-06
663,539.309,3.84e-06
664,539.393,4.45e-06
665,540.355,7.751e-06
666,540.724,4.41e-06
667,541.804,4.29e-06
668,542.078,4.4e-06
669,542.451,3.98e-06
670,542.542,4.331e-06
671,542.963,4.021e-06
672,545.679,4.57e-06
673,546.855,4.06e-06
674,547.557,3.76e-06
675,547.926,4.111e-06
676,548.051,4.391e-06
677,548.42,4.11e-06
678,548.791,4.24e-06
679,550.094,4.18e-06
680,550.371,4.01e-06
681,551.564,4.72e-06
682,551.708,4.3e-06
683,552.676,4.421e-06
684,553.384,4.16e-06
685,553.819,4.171e-06
686,556.202,4.78e-06
687,556.904,4.1e-06
688,557.168,4.45e-06
689,557.731,4.29e-06
690,558.014,3.84e-06
691,558.523,4.04e-06
692,558.845,4.251e-06
693,559.638,4.32e-06
694,560.358,3.66e-06
695,560.977,4.101e-06
696,561.469,4.27e-06
697,562.978,3.91e-06
698,564.023,4.3e-06
699,564.15,4.2e-06
700,564.898,4.25e-06
701,566.222,4.211e-06
702,566.898,4.03e-06
703,567.237,4.111e-06
704,567.645,4.27e-06
705,570.032,3.87e-06
706,570.258,4.08e-06
707,572.816,4.1e-06
708,573.536,4.13e-06
709,573.961,1.0171e-05
710,574.665,4.06e-06
711,575.182,3.87e-06
712,576.234,3.72e-06
713,576.747,4.19e-06
714,577.38,4.37e-06
715,578.042,4.42e-06
716,580.694,3.53e-06
717,581.537,4.001e-06
718,582.16,4.19e-06
719,582.233,4.33e-06
720,582.865,4.17e-06
721,583.647,4.01e-06
722,584.404,4.21e-06
723,585.455,4.35e-06
724,587.486,4.96e-06
725,589.02,3.59e-06
726,591.171,4.411e-06
727,591.773,3.91e-06
728,592.473,4.08e-06
729,593.274,4.47e-06
730,593.751,4.321e-06
731,595.23,4.06e-06
732,596.297,3.98e-06
733,596.556,3.97e-06
734,597.752,1.1161e-05
735,597.967,4.13e-06
736,598.166,3.95e-06
737,598.582,4.151e-06
738,598.852,3.861e-06
739,599.868,4.25e-06
740,601.355,4.26e-06
741,601.498,3.86e-06
742,603.049,4.37e-06
743,606.422,4.07e-06
744,607.303,3.811e-06
745,607.659,4.031e-06
746,608.287,4.11e-06
747,608.393,4.18e-06
748,608.734,4.26e-06
749,609.801,4.16e-06
750,610.171,4.32e-06
751,610.846,4.261e-06
752,611.742,4.87e-06
753,613.302,4.04e-06
754,614.388,3.94e-06
755,615.416,4.27e-06
756,617.152,4.76e-06
757,618.599,4.31e-06
758,619.807,4.741e-06
759,619.861,4.19e-06
760,621.098,4.12e-06
761,621.956,4.14e-06
762,622.545,4.1e-06
763,623.685,4.41e-06
764,625.864,4.21e-06
765,626.374,4.1e-06
766,628.569,9.77e-06
767,629.343,4.1e-06
768,629.496,4.02e-06
769,630.423,3.881e-06
770,630.916,4.291e-06
771,631.003,4.41e-06
772,631.771,3.801e-06
773,631.843,3.96e-06
774,632.312,4.101e-06
775,632.599,4.34e-06
776,632.676,4.331e-06
777,633.051,4.21e-06
778,634.17,4.78e-06
779,635.649,4.611e-06
780,636.192,4.75e-06
781,636.491,4.2e-06
782,637.363,4.091e-06
783,638.218,4.14e-06
784,638.899,4.28e-06
785,640.176,4.18e-06
786,640.282,4.2e-06
787,640.821,4.17e-06
788,640.516,8.66e-06
789,641.513,4.18e-06
790,642.763,4.121e-06
791,643.282,4.171e-06
792,643.493,4.08e-06
793,644.34,4.04e-06
794,645.109,4.691e-06
795,646.038,4.32e-06
796,646.225,3.94e-06
797,646.784,4.02e-06
798,647.15,4.34e-06
799,647.54,4.16e-06
800,647.909,4.26e-06
801,649.578,4.17e-06
802,650.461,4.13e-06
803,651.157,4.12e-06
804,651.708,4.061e-06
805,652.541,4.221e-06
806,653.278,4.22e-06
807,654.507,3.971e-06
808,654.777,3.941e-06
809,655.354,4.041e-06
810,655.758,4.34e-06
811,656.571,4.701e-06
812,657.602,4.52e-06
813,658.207,4.161e-06
814,658.324,4.21e-06
815,658.988,4.331e-06
816,659.717,3.98e-06
817,660.426,4.081e-06
818,660.45,4.18e-06
819,660.973,4.22e-06
820,661.769,4.03e-06
821,662.479,3.83e-06
822,663.648,4.19e-06
823,665.698,4.281e-06
824,666.217,4.86e-06
825,666.312,4.46e-06
826,667.467,4.14e-06
827,667.738,4.58e-06
828,668.477,3.971e-06
829,668.799,4.021e-06
830,669.842,4.03e-06
831,670.117,3.98e-06
832,670.71,4.171e-06
833,671.945,4.26e-06
834,672.749,4.56e-06
835,673.699,4.261e-06
836,674.867,4.87e-06
837,675.915,5.151e-06
838,676.281,4.611e-06
839,676.91,4.06e-06
840,677.055,4.281e-06
841,677.991,4.26e-06
842,678.208,3.98e-06
843,679.966,4.84e-06
844,680.183,4.38e-06
845,681.278,3.98e-06
846,681.544,4.22e-06
847,682.667,4.67e-06
848,684.016,4.14e-06
849,684.834,4.43e-06
850,685.233,4.34e-06
851,685.607,4.18e-06
852,686.197,4.3e-06
853,686.62,4.03e-06
854,687.162,4.451e-06
855,687.241,3.941e-06
856,688.643,4.19e-06
857,689.743,4.131e-06
858,690.711,4.32e-06
859,692.472,4.96e-06
860,694.733,4.72e-06
861,695.344,4.54e-06
862,696.078,4.161e-06
863,696.276,4.321e-06
864,697.184,3.92e-06
865,698.599,4.21e-06
866,698.905,4.07e-06
867,699.465,4.111e-06
868,701.545,4.24e-06
869,704.414,4.141e-06
870,705.155,4.57e-06
871,706.678,4.22e-06
872,707.392,4.62e-06
873,708.181,4.351e-06
874,708.568,4.181e-06
875,709.466,4.161e-06
876,709.399,8.81e-06
877,711.03,4.7e-06
878,712.247,3.84e-06
879,712.501,3.94e-06
880,712.523,4.2e-06
881,713.167,4.55e-06
882,713.476,4.58e-06
883,713.896,4.33e-06
884,715.573,4.411e-06
885,716.995,4.37e-06
886,717.981,4.36e-06
887,718.143,4.351e-06
888,719.127,4.45e-06
889,721.232,4.11e-06
890,721.404,4.17e-06
891,722.378,4.19e-06
892,723.533,4.27e-06
893,723.941,4.74e-06
894,724.603,4.101e-06
895,725.814,4.16e-06
896,726.208,4.5e-06
897,727.846,4.381e-06
898,728.484,4.161e-06
899,729.944,3.84e-06
900,730.161,4.51e-06
901,730.523,4.67e-06
902,731.321,4.57e-06
903,734.278,4.171e-06
904,735.416,3.97e-06
905,735.742,4.381e-06
906,736.057,4.251e-06
907,736.306,4.24e-06
908,736.83,4.16e-06
909,737.552,4.21e-06
910,737.693,4.27e-06
911,738.201,4.3e-06
912,738.28,3.881e-06
913,739.11,4.161e-06
914,739.602,4.36e-06
915,739.841,4.171e-06
916,741.439,4.7e-06
917,742.913,4.071e-06
918,743.627,4.05e-06
919,744.514,4.191e-06
920,745.86,4.15e-06
921,746.402,4.451e-06
922,747.659,8.61e-06
923,748.157,4.36e-06
924,748.888,4.41e-06
925,749.988,4.08e-06
926,751.84,4.91e-06
927,752.78,4.291e-06
928,753.834,4.501e-06
929,753.951,3.99e-06
930,754.337,4.28e-06
931,755.453,4.011e-06
932,755.614,4.45e-06
933,755.823,4.21e-06
934,756.809,4.76e-06
935,757.436,4.291e-06
936,761.173,5.47e-06
937,762.488,4.11e-06
938,763.365,3.83e-06
939,763.647,4.28e-06
940,764.125,4.35e-06
941,765.41,4.33e-06
942,765.482,3.96e-06
943,765.876,4.12e-06
944,765.969,4.43e-06
945,766.452,4.65e-06
946,767.918,4.38e-06
947,768.904,4.101e-06
948,768.976,4.3e-06
949,770.103,4.41e-06
950,770.351,4.2e-06
951,770.996,4.62e-06
952,772.375,4.31e-06
953,772.983,4.23e-06
954,773.56,4.481e-06
955,776.359,4.661e-06
956,776.692,4.39e-06
957,777.086,4.68e-06
958,778.934,4.23e-06
959,779.194,4.31e-06
960,779.942,4.25e-06
961,780.614,8.161e-06
962,780.902,4.24e-06
963,780.986,4.18e-06
964,781.829,4.16e-06
965,782.977,4.341e-06
966,784.173,4.32e-06
967,784.519,4.26e-06
968,784.764,4.06e-06
969,785.358,4.83e-06
970,786.303,4.801e-06
971,786.902,4.291e-06
972,787.498,3.93e-06
973,787.731,4.481e-06
974,789.911,4.731e-06
975,790.318,4.63e-06
976,791.073,4.011e-06
977,791.716,3.89e-06
978,792.649,4.74e-06
979,792.816,4.621e-06
980,793.937,4.07e-06
981,794.733,4.911e-06
982,795.093,4.16e-06
983,796.214,4.301e-06
984,796.672,4.63e-06
985,797.047,4.7e-06
986,798.059,4.341e-06
987,798.661,4.48e-06
988,799.345,4.39e-06
989,799.92,4.931e-06
990,800.378,4.38e-06
991,802.324,4.3e-06
992,802.934,4.52e-06
993,803.483,4.47e-06
994,804.605,4.45e-06
995,805.259,4.5e-06
996,805.814,4.671e-06
997,807.291,4.17e-06
998,808.095,4.42e-06
999,809.032,4.82e-06
1000,809.545,4.12e-06
1001,810.412,4.26e-06
1002,811.329,4.25e-06
1003,811.71,4.43e-06
1004,812.28,4.39e-06
1005,813.218,4.181e-06
1006,814.36,4.5e-06
1007,815.417,4.06e-06
1008,816.477,4.37e-06
1009,817.028,4.62e-06
1010,817.493,4.27e-06
1011,818.274,9.301e-06
1012,818.923,4.26e-06
1013,819.669,4.06e-06
1014,820.357,4.33e-06
1015,821.743,4.6e-06
1016,821.986,4.101e-06
1017,822.577,4.14e-06
1018,825.524,3.92e-06
1019,826.964,4.89e-06
1020,827.73,4.32e-06
1021,828.896,4.82e-06
1022,829.479,4.651e-06
1023,829.872,4.601e-06
1024,832.321,4.38e-06
1025,832.643,4.74e-06
1026,833.918,4.49e-06
1027,834.719,4.09e-06
1028,835.31,4.05e-06
1029,835.665,4.22e-06
1030,836.857,4.351e-06
1031,837.751,4.43e-06
1032,838.187,4.371e-06
1033,841.618,6.091e-06
1034,842.843,5.591e-06
1035,843.006,4.48e-06
1036,843.319,4.161e-06
1037,844.478,5e-06
1038,845.312,4.301e-06
1039,847.507,4.68e-06
1040,848.161,4.14e-06
1041,848.536,4.45e-06
1042,848.089,8.911e-06
1043,848.639,4.17e-06
1044,850.151,4.31e-06
1045,850.737,4.16e-06
1046,851.303,4.751e-06
1047,851.807,4.451e-06
1048,852.476,4.04e-06
1049,853.281,8.84e-06
1050,854.153,4.291e-06
1051,854.746,4.28e-06
1052,856.827,4.661e-06
1053,857.852,4.08e-06
1054,858.306,4.541e-06
1055,858.731,4.33e-06
1056,859.255,4.261e-06
1057,860.632,3.981e-06
1058,861.325,4.22e-06
1059,861.679,5.03e-06
1060,862.219,4.35e-06
1061,863.874,4.191e-06
1062,865.247,5.121e-06
1063,865.851,4.21e-06
