server_x,server_y,request_x,request_y
40.7786,-73.9812,40.7882,-73.9755
40.7758,-73.963,40.7533,-73.9779
40.7327,-73.9847,40.7445,-73.9793
40.7537,-73.9724,40.7868,-73.9526
40.7383,-73.9856,40.7641,-73.9956
40.7669,-73.9637,40.7376,-73.9924
40.7503,-73.9747,40.7477,-73.9809
40.7884,-73.9533,40.7741,-73.951
40.761,-73.9689,40.7555,-73.9725
40.704,-74.0073,40.7556,-73.9825
40.7697,-73.9846,40.7617,-73.9841
40.7699,-73.9605,40.7623,-73.9969
40.7854,-73.9777,40.722,-73.9859
40.738,-73.9921,40.7637,-73.9556
40.7486,-73.9841,40.7664,-73.9782
40.7435,-73.9882,40.7736,-73.9599
40.7144,-74.0138,40.7735,-73.9518
40.7531,-73.9868,40.7279,-73.9881
40.7955,-73.9694,40.762,-73.9679
40.7658,-73.9554,40.7616,-73.9905
40.7517,-73.9886,40.7431,-73.9774
40.7615,-73.9707,40.7415,-73.985
40.7482,-73.9827,40.7372,-73.9906
40.7288,-74.0073,40.7749,-73.959
40.7685,-73.8618,40.7314,-73.9943
40.7256,-73.9724,40.7457,-74.0078
40.765,-73.9791,40.7392,-73.9871
40.7529,-73.9932,40.7074,-74.0042
40.7057,-74.0064,40.7756,-73.9565
40.7257,-73.9974,40.756,-73.9918
40.7601,-73.9816,40.7528,-73.9872
40.7576,-73.9776,40.7728,-73.9522
40.7262,-73.992,40.755,-73.999
40.7491,-73.9812,40.7844,-73.9541
40.7336,-73.9899,40.7667,-73.9628
40.7288,-74.0061,40.7741,-73.8729
40.7593,-73.9794,40.7567,-74.0015
40.7151,-74.0161,40.7524,-73.9927
40.7612,-73.9668,40.7867,-73.9452
40.7438,-73.9955,40.748,-73.9814
40.7481,-73.9712,40.7705,-73.9913
40.7376,-73.9762,40.7623,-73.9571
40.7211,-74.01,40.7335,-74.0063
40.7554,-73.9683,40.7969,-73.9699
40.7569,-73.9786,40.7508,-73.9946
40.7523,-73.9971,40.7438,-73.9859
40.7147,-74.0137,40.7527,-73.9815
40.7729,-73.9667,40.7551,-73.9824
40.7048,-74.0079,40.8071,-73.9647
40.7691,-73.9887,40.7511,-73.9941
40.7274,-74.0055,40.7706,-73.9623
40.6746,-73.7371,40.7319,-73.9989
40.7694,-73.9519,40.7585,-73.9599
40.7532,-73.9979,40.7453,-73.9805
40.764,-73.9619,40.7341,-73.9866
40.8036,-73.967,40.7295,-73.9937
40.7502,-73.9942,40.7656,-73.9801
40.7497,-73.9854,40.7356,-73.9987
40.7632,-73.9665,40.743,-73.989
40.7554,-73.9855,40.7604,-74.0029
40.7078,-74.0086,40.7814,-73.9797
40.7744,-73.8719,40.771,-73.9642
40.7626,-73.9616,40.7585,-73.9891
40.7677,-73.982,40.7939,-73.9743
40.7589,-73.9712,40.7619,-73.9707
40.771,-73.9507,40.7765,-73.962
40.7485,-73.9865,40.778,-73.9456
40.7491,-73.9957,40.7942,-73.9724
40.7174,-74.0048,40.787,-73.9774
40.7438,-73.9737,40.7681,-73.9619
40.7766,-73.982,40.7523,-73.9735
40.7136,-74.005,40.777,-73.9554
40.7209,-74.0006,40.7896,-73.9432
40.7315,-74.0006,40.7578,-73.9656
40.715,-74.014,40.7724,-73.9827
40.7631,-73.9723,40.7694,-73.9617
40.7593,-73.977,40.74,-73.9955
40.792,-73.9754,40.7379,-74.0003
40.7398,-73.9812,40.7499,-73.9918
40.7641,-73.9557,40.7688,-73.8627
40.7755,-73.9628,40.7607,-73.9673
40.7618,-73.9731,40.7837,-73.9799
40.7395,-73.9953,40.7569,-73.997
40.783,-73.9786,40.7562,-73.9751
40.7068,-74.0051,40.744,-73.9862
40.7764,-73.9621,40.7206,-74.0053
40.7618,-73.9827,40.7197,-74.0023
40.761,-73.9822,40.7498,-73.977
40.7658,-73.9532,40.7683,-73.9823
40.7429,-73.9849,40.7328,-73.996
40.7768,-73.9553,40.7522,-73.986
40.8103,-73.9616,40.7633,-73.9629
40.7811,-73.9609,40.7664,-73.9651
40.7722,-73.9787,40.7397,-73.9909
40.7136,-74.0111,40.7762,-73.9558
40.7084,-74.0067,40.7663,-73.9796
40.7506,-73.9807,40.7741,-73.9812
40.7848,-73.9562,40.7593,-73.9861
40.7415,-74.0005,40.7808,-73.98
40.7189,-73.9519,40.7842,-73.9813
40.7388,-73.9961,40.7663,-73.9542
40.7614,-73.9694,40.7582,-73.9818
40.7659,-73.9713,40.7943,-73.9433
40.7755,-73.9841,40.7404,-73.9759
40.688,-74.1831,40.7467,-74.002
40.7719,-73.956,40.7685,-73.9814
40.7613,-73.9683,40.75,-73.9915
40.7424,-74.0039,40.7859,-73.9763
40.7558,-74.0022,40.7287,-74.007
40.758,-73.9659,40.77,-73.8638
40.7688,-73.9848,40.7522,-73.9757
40.7478,-73.9895,40.7448,-73.9953
40.7744,-73.8718,40.7651,-73.9552
40.7513,-73.9818,40.7628,-73.9823
40.749,-73.9727,40.7675,-73.9687
40.7642,-73.9618,40.7795,-73.9819
40.7097,-74.0065,40.7189,-74.0104
40.7587,-73.9714,40.7128,-73.9923
40.7637,-73.9755,40.772,-73.9257
40.7414,-74.0064,40.7359,-73.9823
40.7192,-73.9971,40.7505,-73.9946
40.769,-73.9824,40.7604,-73.985
40.788,-73.956,40.7585,-73.986
40.7657,-73.9575,40.6454,-73.7767
40.7732,-73.982,40.7685,-73.9616
40.7602,-73.9678,40.7506,-73.9719
40.7495,-74.0029,40.7506,-73.9782
40.7181,-74.0009,40.7556,-73.974
40.7416,-73.9896,40.777,-73.9465
40.779,-73.9541,40.7831,-73.9744
40.7215,-74.01,40.7355,-73.992
40.7559,-73.9891,40.7146,-74.0066
40.7645,-73.9553,40.6453,-73.7767
40.7375,-73.9861,40.7387,-73.9855
40.8055,-73.9657,40.7751,-73.9609
40.7286,-73.9786,40.7373,-73.9907
40.7776,-73.9633,40.7179,-74.0059
40.7585,-73.9685,40.779,-73.9563
40.7624,-73.9823,40.7508,-73.9857
40.8431,-73.9419,40.7863,-73.9571
40.7562,-73.9872,40.7643,-73.9584
40.7845,-73.9542,40.7459,-73.988
40.7501,-73.9918,40.7563,-73.9792
40.8082,-73.9601,40.7499,-73.9784
40.6905,-73.9881,40.7176,-74.0076
40.7506,-73.9877,40.7675,-73.9627
40.7603,-74.0029,40.7837,-73.9741
40.789,-73.9666,40.6456,-73.7802
40.7483,-73.9804,40.7649,-73.9822
40.7548,-73.98,40.7584,-73.9709
40.714,-74.0116,40.7821,-73.9486
40.7548,-73.926,40.7572,-73.9672
40.8098,-73.9602,40.7737,-73.9516
40.7482,-73.9765,40.7876,-73.9789
40.7438,-73.9888,40.7592,-73.9957
40.751,-73.9785,40.7809,-73.9589
40.762,-73.979,40.7419,-73.9748
40.7682,-73.9826,40.7524,-73.9818
40.7701,-73.9515,40.7776,-73.9593
40.717,-73.9608,40.7916,-73.9742
40.7467,-73.9919,40.7328,-73.9912
40.7451,-73.9921,40.7561,-73.9792
40.8003,-73.9697,40.777,-73.9616
40.7495,-73.9714,40.7654,-73.9549
40.7606,-73.9725,40.7917,-73.9648
40.7461,-73.9712,40.7741,-73.9485
40.7472,-73.9736,40.7447,-73.9852
40.7502,-73.9949,40.7716,-73.9822
40.7197,-73.9857,40.7736,-73.8708
40.7817,-73.9518,40.6456,-73.7768
40.7503,-73.9943,40.7391,-73.9894
40.7282,-73.9951,40.7678,-73.9531
40.7226,-73.9933,40.7784,-73.9812
40.7478,-73.9825,40.769,-73.8627
40.7809,-73.9606,40.7522,-73.978
40.6416,-73.7889,40.7309,-74.0015
40.7669,-73.9694,40.7542,-73.9869
40.7609,-73.9714,40.7561,-73.9791
40.7544,-73.9659,40.7633,-73.9703
40.7828,-73.9552,40.6437,-73.7897
40.7452,-73.9948,40.748,-73.9954
40.739,-73.9776,40.7576,-73.9715
40.811,-73.9634,40.7532,-73.9802
40.7498,-73.9918,40.7411,-74.0078
40.7633,-73.9826,40.6445,-73.7824
40.8032,-73.9643,40.7528,-73.9792
40.7505,-73.9914,40.7633,-73.9892
40.7645,-73.9584,40.7506,-73.9786
40.7657,-73.9136,40.7504,-73.9849
40.7287,-73.9875,40.7798,-73.9561
40.6743,-73.9618,40.7649,-73.9662
40.8156,-73.9581,40.7579,-73.9603
40.7016,-74.0124,40.7788,-73.946
40.8677,-73.9236,40.7833,-73.955
40.7169,-73.9955,40.8004,-73.9467
40.7691,-73.9816,40.7643,-73.9713
40.7599,-73.9858,40.7621,-73.982
40.719,-73.99,40.7455,-73.9723
40.7885,-73.9762,40.7586,-73.9731
40.7654,-73.9914,40.7739,-73.9596
40.7613,-74.0003,40.7809,-73.9815
40.8566,-73.9282,40.7607,-73.9613
40.6798,-73.9495,40.736,-73.9931
40.7781,-73.9781,40.7175,-73.9449
40.7626,-73.968,40.7376,-73.9895
40.7914,-73.974,40.7231,-73.9888
40.752,-73.9935,40.7311,-74.0013
40.6496,-74.0129,40.7863,-73.9718
40.6915,-73.9934,40.7442,-74.0036
40.8023,-73.9568,40.7598,-73.9852
40.7873,-73.9518,40.7383,-73.9967
40.7441,-73.9913,40.7772,-73.9866
40.7342,-73.9899,40.7537,-73.9696
40.7394,-73.9885,40.718,-73.9903
40.7814,-73.9801,40.7592,-73.9747
40.7234,-73.9995,40.759,-73.9923
40.7534,-73.9984,40.7528,-73.9783
40.7651,-73.9748,40.7474,-73.9919
40.804,-73.9631,40.7539,-73.9767
40.8771,-73.8902,40.732,-73.9944
40.7376,-73.9975,40.7677,-73.9825
40.7795,-73.9553,40.7521,-73.9736
40.7271,-74.0076,40.7187,-74.0023
40.7558,-73.9709,40.7283,-73.9853
40.7377,-73.9925,40.7139,-74.0087
40.7622,-73.9858,40.7594,-73.9197
40.7928,-73.9675,40.7507,-73.9744
40.7628,-73.9826,40.7491,-73.9873
40.7439,-73.9738,40.7439,-73.9815
40.7967,-73.9698,40.7428,-74.0001
40.7575,-73.9609,40.7626,-73.9834
40.7592,-73.9921,40.7783,-73.9822
40.744,-73.9414,40.71,-74.0101
40.7914,-73.9447,40.7853,-73.9576
40.7177,-73.9913,40.7343,-73.9989
40.737,-73.993,40.7701,-73.9904
40.6362,-73.9584,40.7659,-73.9679
40.7642,-73.9612,40.7404,-74.0061
40.7901,-73.9492,40.7625,-73.9701
40.7565,-73.9939,40.7559,-73.9753
40.7308,-74.0011,40.7354,-73.992
40.7475,-73.9719,40.767,-73.9903
40.7244,-73.8561,40.7862,-73.9784
40.6768,-73.9636,40.7632,-73.9833
40.6385,-73.9921,40.7527,-73.9751
40.7591,-73.9791,40.7616,-73.9997
40.8216,-73.9507,40.7678,-73.9821
40.711,-74.0161,40.7588,-73.9886
40.7657,-73.9179,40.7044,-74.0134
40.764,-73.9238,40.7689,-73.8627
40.7449,-73.9808,40.7419,-74.004
40.7307,-73.9543,40.7289,-73.9813
40.7477,-73.8968,40.7497,-73.9922
40.7866,-73.9426,40.797,-73.949
40.8594,-73.8989,40.7751,-73.9538
40.6741,-73.9822,40.7788,-73.9816
40.6795,-73.9784,40.7627,-73.9895
40.626,-74.1603,40.7222,-73.9888
40.7508,-73.8747,40.7211,-73.9877
40.7363,-73.9553,40.7149,-73.99
40.6996,-73.9136,40.7825,-73.979
40.5988,-73.9564,40.7091,-73.9588
40.8271,-73.9462,40.7675,-73.9833
40.7278,-73.861,40.7332,-73.9873
40.7149,-74.0075,40.7568,-73.9676
40.7971,-73.9345,40.749,-73.9761
40.7677,-73.9824,40.7487,-73.9889
40.7184,-74.0071,40.7967,-73.935
40.6453,-73.7765,40.761,-73.9638
40.7018,-73.8952,40.7589,-73.9708
40.5898,-73.8029,40.7512,-73.9412
40.7677,-73.9618,40.784,-73.9741
40.7659,-73.9719,40.7426,-73.9967
40.7612,-73.967,40.7657,-73.9759
40.6434,-73.7842,40.7314,-73.9855
40.7655,-73.9547,40.7441,-73.9915
40.7666,-73.9629,40.7435,-73.9237
40.7897,-73.9523,40.7212,-73.9969
40.7538,-73.9742,40.7566,-73.9897
40.7411,-73.9999,40.786,-73.9509
40.8417,-73.9425,40.7234,-73.9883
40.7737,-73.9816,40.7647,-73.969
40.6432,-73.7846,40.7686,-73.9815
40.7519,-73.9798,40.7547,-73.9685
40.7618,-73.9714,40.7508,-73.987
40.7314,-74.0055,40.7263,-74.0074
40.7514,-74.007,40.7512,-73.9908
40.759,-73.9728,40.7944,-73.9448
40.7922,-73.9737,40.7253,-73.996
40.822,-73.9034,40.7784,-73.9565
40.6789,-73.9829,40.7561,-73.9905
40.7388,-74.0088,40.7851,-73.9731
40.6489,-73.7829,40.7665,-73.9648
40.7438,-73.984,40.7772,-73.9461
40.7202,-74.0044,40.7417,-73.9811
40.7587,-73.9717,40.7663,-73.9833
40.7515,-73.9824,40.6453,-73.7767
40.7626,-73.968,40.7535,-73.9788
40.7404,-73.8988,40.7826,-73.9751
40.7328,-73.9846,40.7656,-73.9802
40.7594,-73.9859,40.7522,-73.9764
40.7513,-73.9829,40.7686,-73.8627
40.7545,-73.9795,40.7218,-73.9851
40.7745,-73.8729,40.6453,-73.7767
40.7576,-73.9667,40.7821,-73.972
40.7511,-73.9757,40.765,-73.9684
40.7217,-74.0065,40.7849,-73.9463
40.7432,-73.9799,40.7328,-73.9882
40.6909,-74.1774,40.7594,-73.9876
40.7526,-73.9749,40.774,-73.8735
40.8175,-73.9228,40.7678,-73.9817
40.7831,-73.9507,40.6449,-73.7814
40.754,-73.998,40.7207,-74.0097
40.7501,-73.9948,40.7152,-74.0025
40.7691,-73.9819,40.7736,-73.8706
40.7507,-73.9908,40.731,-73.9934
40.7417,-73.975,40.7722,-73.9467
40.7671,-73.9797,40.7535,-73.9869
40.7742,-73.9822,40.7576,-73.9634
40.7603,-73.9801,40.727,-73.9998
40.7564,-73.9746,40.7627,-73.9678
40.7523,-73.9993,40.7346,-73.986
40.7536,-73.9965,40.7561,-73.9725
40.7636,-73.9558,40.7638,-73.9648
40.769,-73.9632,40.7512,-73.9913
40.7605,-73.9849,40.7512,-73.994
40.7585,-73.9812,40.7496,-73.9911
40.7608,-73.9747,40.7963,-73.9352
40.7637,-73.9752,40.7811,-73.9797
40.7494,-73.984,40.7496,-73.9693
40.7884,-73.9532,40.7689,-73.9876
40.7632,-73.9743,40.7747,-73.945
40.7601,-73.9799,40.7452,-73.987
40.762,-73.9702,40.7299,-73.8611
40.7561,-73.9788,40.7613,-73.9871
40.7886,-73.9532,40.742,-73.9905
40.741,-73.9883,40.7585,-73.963
40.7595,-73.9833,40.751,-73.9864
40.7642,-73.9557,40.6475,-73.7806
40.7603,-73.9784,40.7829,-73.9823
40.7598,-73.9807,40.7194,-74.0086
40.7214,-74.0098,40.7498,-73.9915
40.7691,-73.9957,40.7223,-74.0054
40.7847,-73.9481,40.7433,-73.9182
40.7256,-74.0044,40.7561,-73.9904
40.7566,-73.99,40.8111,-73.9533
40.7474,-74.0005,40.7725,-73.9529
40.7602,-73.9731,40.7445,-73.981
40.7431,-73.9863,40.7474,-74.0037
40.7912,-73.9512,40.7561,-73.9906
40.6414,-73.789,40.801,-73.9398
40.7548,-73.9842,40.775,-73.9568
40.754,-73.9877,40.7342,-74.0062
40.6451,-73.7766,40.7502,-73.9946
40.7524,-73.9784,40.7219,-74.0043
40.7549,-73.9795,40.7303,-73.9912
40.7215,-73.9868,40.7474,-73.9896
40.7044,-74.0078,40.7857,-73.9691
40.7578,-73.97,40.7834,-73.9705
40.712,-74.0156,40.7561,-73.9907
40.7161,-74.0027,40.7064,-74.0061
40.7493,-73.9923,40.7358,-74.0062
40.7601,-73.975,40.6447,-73.7819
40.7948,-73.9384,40.7431,-73.9166
40.7393,-73.9766,40.7671,-73.9566
40.7623,-73.968,40.7485,-73.976
40.7663,-73.9822,40.7783,-73.9515
40.7562,-73.9722,40.7744,-73.948
40.7594,-73.983,40.8037,-73.9672
40.7403,-73.9862,40.7442,-73.9246
40.7097,-74.0107,40.738,-73.9835
40.7645,-73.9921,40.733,-73.9963
40.7465,-74.0084,40.7927,-73.9674
40.7636,-73.9622,40.7674,-73.9563
40.7559,-73.9751,40.751,-73.9939
40.7464,-73.9936,40.7452,-73.9911
40.7143,-74.0143,40.7595,-73.9619
40.7718,-73.9555,40.7546,-73.988
40.7415,-73.9759,40.7753,-73.9766
40.7819,-73.9715,40.7374,-73.9816
40.7435,-73.9798,40.7201,-73.9982
40.789,-73.9528,40.747,-74.0023
40.7587,-73.9706,40.7583,-73.9921
40.7507,-73.9898,40.7761,-73.9598
40.7841,-73.9564,40.7528,-73.9787
40.7492,-73.9923,40.7696,-73.8634
40.7703,-73.9643,40.7494,-73.9797
40.7514,-74.0069,40.7363,-73.993
40.7552,-73.984,40.7893,-73.9487
40.7641,-73.9689,40.7451,-74.006
40.7826,-73.9552,40.7453,-73.9827
40.7547,-73.9863,40.7387,-73.9884
40.7522,-73.9777,40.7677,-73.9593
40.7599,-73.9588,40.7776,-73.957
40.7751,-73.9508,40.7508,-73.9699
40.7456,-73.9862,40.766,-73.9805
40.7414,-73.988,40.77,-73.8632
40.7395,-73.9766,40.7769,-73.9524
40.7632,-73.9701,40.7525,-73.9796
40.7555,-73.9762,40.783,-73.9741
40.7653,-73.9799,40.7521,-73.975
40.727,-74.007,40.739,-74.0032
40.7844,-73.9537,40.778,-73.9563
40.6439,-73.783,40.7486,-73.9887
40.7602,-73.9818,40.738,-73.9836
40.7991,-73.9647,40.7818,-73.956
40.7566,-73.9697,40.7893,-73.9666
40.7063,-74.0055,40.7655,-73.9661
40.7508,-73.9881,40.7374,-73.9883
40.7452,-73.9809,40.7462,-73.9797
40.7624,-73.9681,40.8201,-73.9439
40.765,-73.9737,40.7626,-73.9718
40.7561,-73.9907,40.7423,-73.9868
40.7669,-73.9789,40.7522,-73.9779
40.7223,-73.9873,40.6852,-73.9782
40.774,-73.9464,40.7564,-73.9901
40.7544,-73.9743,40.7309,-74.0028
40.7841,-73.9704,40.7142,-73.9924
40.7382,-73.9777,40.7505,-73.9914
40.7379,-74.0003,40.7819,-73.9539
40.7445,-73.9749,40.7589,-73.9919
40.7463,-73.9721,40.7312,-73.9859
40.7655,-73.97,40.756,-73.9902
40.7624,-73.9725,40.7259,-73.9865
40.7994,-73.9655,40.7874,-73.9739
40.7673,-73.9822,40.7739,-73.871
40.7716,-73.9794,40.7438,-73.9817
40.7394,-73.9766,40.7492,-74.0031
40.7653,-73.9716,40.7906,-73.9692
40.7312,-73.9919,40.7528,-73.9895
40.8019,-73.9572,40.7639,-73.9773
40.7373,-73.9908,40.782,-73.9458
40.7598,-73.9723,40.7777,-73.9548
40.747,-73.9816,40.7562,-73.9905
40.7856,-73.9461,40.821,-73.9546
40.7469,-73.9962,40.6453,-73.7767
40.7507,-73.98,40.7504,-73.9913
40.7519,-73.9749,40.7603,-73.9613
40.7097,-74.011,40.7293,-73.9901
40.7155,-74.0112,40.6458,-73.7768
40.7587,-73.9751,40.7381,-74.0082
40.7526,-74.0042,40.7751,-73.9634
40.7701,-73.9849,40.7563,-73.9904
40.7816,-73.9563,40.7537,-73.9668
40.7549,-73.9756,40.7703,-73.9643
40.7378,-73.9779,40.7094,-74.0152
40.7548,-73.9809,40.7772,-73.9866
40.7562,-73.9894,40.7782,-73.9516
40.7586,-73.9732,40.7564,-73.9903
40.7478,-73.9751,40.7693,-73.9819
40.7885,-73.9532,40.7297,-73.9898
40.7507,-73.9701,40.7644,-73.9618
40.7159,-74.0134,40.7114,-74.0154
40.7277,-73.9428,40.7229,-73.997
40.7614,-73.967,40.7384,-73.9835
40.7368,-73.9782,40.7784,-73.9454
40.7859,-73.955,40.7724,-73.9529
40.7062,-74.0058,40.7465,-73.9715
40.7398,-73.9763,40.8027,-73.9451
40.7535,-73.9866,40.6869,-73.996
40.756,-73.9794,40.7558,-73.9915
40.8608,-73.8896,40.7671,-73.9935
40.8064,-73.965,40.7668,-73.9566
40.7402,-74.0015,40.7742,-73.9617
40.7519,-73.985,40.781,-73.9494
40.7518,-73.9875,40.7561,-73.9769
40.801,-73.9653,40.7676,-73.9859
40.7591,-73.9882,40.717,-74.0008
40.7589,-73.9786,40.7788,-73.9778
40.7767,-73.9555,40.7693,-73.9594
40.7264,-73.9957,40.7521,-73.978
40.7675,-73.9691,40.7599,-73.9955
40.755,-73.9707,40.744,-73.9879
40.7278,-73.9857,40.733,-74.0074
40.7577,-73.9869,40.7262,-73.9895
40.6543,-73.9596,40.7587,-73.9842
40.7551,-73.9864,40.7369,-74.0055
40.729,-73.9938,40.7799,-73.9577
40.7644,-73.9733,40.8259,-73.951
40.7874,-73.9763,40.7364,-73.9891
40.7682,-73.9824,40.7843,-73.9775
40.7823,-73.9559,40.7618,-73.9613
40.76,-73.996,40.7322,-73.9945
40.7635,-73.9696,40.7742,-73.9631
40.7603,-73.9646,40.7501,-73.9915
40.7629,-73.9821,40.7741,-73.9629
40.742,-73.9893,40.7819,-73.9793
40.6952,-74.1774,40.7742,-73.873
40.741,-74.0056,40.7727,-73.9464
40.6794,-73.9955,40.7676,-73.9531
40.7724,-73.9497,40.7325,-73.9745
40.7414,-73.9853,40.7501,-73.9915
40.7384,-74.004,40.7632,-73.9593
40.7364,-73.9963,40.7696,-73.9608
40.7327,-73.9953,40.7178,-74.0057
40.7651,-73.9766,40.7377,-73.9997
40.749,-73.9758,40.716,-74.0111
40.7643,-73.9752,40.788,-73.9786
40.794,-73.9513,40.7294,-74.0023
40.7417,-73.9958,40.714,-74.0139
40.7413,-73.9999,40.742,-73.9828
40.7422,-73.9915,40.7589,-73.9799
40.7799,-73.9604,40.7513,-73.994
40.7514,-73.9751,40.7525,-73.9879
40.7074,-74.0099,40.7523,-73.9859
40.7742,-73.9594,40.7796,-73.9846
40.7741,-73.8708,40.7565,-73.99
40.7588,-73.9792,40.775,-73.9589
40.7261,-73.9961,40.7272,-73.9914
40.7684,-73.9818,40.7457,-73.9103
40.7435,-73.9923,40.7514,-73.9941
40.7739,-73.9802,40.7589,-73.9858
40.7635,-73.9635,40.7383,-73.9917
40.764,-73.9732,40.7523,-73.9784
40.7638,-73.9962,40.7387,-73.9835
40.7451,-73.9888,40.7759,-73.9604
40.7475,-73.997,40.7418,-73.975
40.7653,-73.9824,40.7606,-73.9677
40.7497,-74.005,40.7758,-73.9899
40.7321,-73.9545,40.7446,-73.9917
40.7367,-73.992,40.7511,-73.987
40.7416,-74.0046,40.7741,-73.8732
40.7477,-73.9813,40.721,-73.9893
40.7541,-73.988,40.7575,-73.9673
40.7559,-73.9868,40.7663,-73.9781
40.7268,-74.0056,40.7996,-73.9682
40.7632,-73.9737,40.764,-73.9644
40.7435,-73.9797,40.752,-73.9846
40.7696,-73.9628,40.7256,-74.0057
40.7695,-73.9556,40.7472,-73.9797
40.7432,-73.9851,40.7326,-73.9911
40.7883,-73.9533,40.7255,-74.004
40.7479,-73.9847,40.7683,-73.9617
40.7599,-73.9691,40.7159,-74.0073
40.7225,-73.9982,40.743,-73.9776
40.7927,-73.9712,40.753,-73.971
40.8193,-73.9518,40.7656,-73.9549
40.7547,-73.9796,40.7501,-73.9742
40.7667,-73.9786,40.762,-73.9794
40.7565,-73.9898,40.7569,-73.9976
40.7617,-73.9823,40.7348,-73.9864
40.7867,-73.9543,40.7798,-73.9576
40.7577,-73.9713,40.7211,-74.0004
40.752,-73.9853,40.7235,-73.9972
40.7025,-74.0105,40.7756,-73.9822
40.7523,-73.9933,40.733,-74.0075
40.7439,-73.9795,40.7658,-73.9909
40.7464,-73.9814,40.7571,-73.9668
40.7353,-73.9915,40.7557,-73.9678
40.8416,-73.9408,40.7572,-73.9743
40.7416,-73.9975,40.7357,-74.006
40.7429,-73.9845,40.7701,-73.8634
40.791,-73.967,40.7654,-73.9793
40.6419,-73.7894,40.7495,-73.9846
40.7667,-73.9782,40.75,-73.9922
40.7504,-73.9867,40.7599,-73.9853
40.7461,-73.9731,40.7298,-74.0022
40.7395,-74.006,40.7475,-73.9852
40.771,-73.9631,40.7392,-73.9871
40.7647,-73.9536,40.7548,-73.9877
40.7514,-73.9752,40.7513,-73.9886
40.7705,-73.8651,40.7892,-73.9665
40.7678,-73.9677,40.7719,-73.9589
40.745,-73.9867,40.724,-74.0032
40.7617,-73.9978,40.7318,-74.0009
40.805,-73.9625,40.6939,-73.9836
40.7609,-73.9842,40.7849,-73.9793
40.7543,-73.9851,40.7863,-73.9724
40.7462,-73.9932,40.7559,-73.9647
40.7418,-73.9897,40.7382,-73.9928
40.7386,-73.9963,40.7656,-73.9918
40.7076,-74.004,40.7898,-73.9698
40.7891,-73.9757,40.7317,-73.9949
40.7877,-73.9556,40.7513,-73.9941
40.7589,-73.9815,40.7891,-73.9549
40.7188,-74.0024,40.7209,-74.0105
40.7859,-73.9515,40.7913,-73.9761
40.7449,-73.9184,40.7909,-73.9748
