servers,requests
7947138681,5975078455
6780237719,1598669874
1736461118,754515487
2967557714,1976996107
3574930193,1343049973
8259183713,4330768585
754516563,1341097606
6784064273,1667004546
528929563,644623229
1327779352,2700966267
322120186,8195881846
6403810257,1363518527
7959888878,4017931896
701734027,734520311
1918810081,1734287120
2293148421,1849465395
6165836690,322121510
606826380,296313093
727247438,6484885336
7883972753,7837637763
1189200440,35870320
528903082,1849535217
320469030,1327779368
1634854064,529493706
2344073550,605349520
2861486394,1364072138
245112156,5142351732
324263165,746804846
530659347,644616253
491864186,280038339
8269087322,746856652
1598814955,1718994451
1346457508,1942435566
6778556925,700042938
2513598915,1417716201
1854582130,2115201403
1734208678,2290521595
6286241959,5467352942
6059997997,8250942515
6781652381,30993615
7259089826,4716733638
4860857299,2464952612
1802402421,1325598423
533634624,6586292630
5146232419,322444665
6584058577,8685968648
387156766,2699333623
8259236122,529504640
5146217991,8100918112
6506022774,7966484086
8259183640,3031194174
5908910508,1634509662
754398987,6019204893
1968232336,7785874658
1802398445,6989893012
1938249210,5348391153
1827353369,1421587235
385036868,534249073
2426965214,3567574140
1933085077,648215997
6164348431,1942435769
3300135041,4746301889
4394386607,35857542
1721537099,8283441099
296298313,6836235856
7327737779,8039757724
1852486345,4685479434
1634491543,1226500968
3506893956,8190434589
537976379,7288956177
1673211038,8190456346
1841664832,2282799313
1933089413,1828316837
342803624,1343051350
8571693539,2512549668
1716349359,5183889534
7266761410,734419461
331880663,1298031793
733788129,5293830942
2207734139,286278473
534247251,734419491
3010473344,1327782483
4860857281,1298031824
2720469571,2293148419
2455001907,1292883528
754397068,1716349614
1718852269,5264080693
324261809,733992822
330590610,981930396
3441000832,5718038106
8230175276,387155276
1892848551,746496435
534300466,8259859264
1350996086,2108372999
1875160013,8066775388
7904909668,2424961310
1622356580,245108057
1360092412,922482553
287963831,4747202834
266112314,1808570644
6725974073,340245488
7124116876,1827171408
1429785878,1670551524
331145700,6780237710
320569956,289273774
8166450936,5929004510
1325598402,726626606
282473291,5350201617
2302253603,534247541
1272250214,8283436582
8190523314,8672172752
1343050691,3156045107
1327769725,2115201461
1420010765,1666820194
1293134740,604939213
6586292637,5505921415
726626684,4907039226
8448639863,1114088475
1498572907,7103207883
1423967005,1807828138
1230291519,1519696643
1808755139,6351502315
1902274564,534246706
2485089858,6534880635
6403810269,754399768
734418301,644625177
8100926627,3251894585
390934224,306770090
1742785935,1298068518
260329796,1243729557
1211831495,7260551704
8379930769,8100939457
1325550682,282474348
2500598194,380762717
528598443,586470762
4529746451,384342232
5272938660,5612871745
1736488411,1359329402
8620134409,4686439053
720610750,1327782557
7259089840,1343050622
2112609682,5146232414
7260551704,1814461877
2417303509,1852430224
393583156,8106090490
528845810,1718872057
898625497,1984934207
1599489649,5929004523
358482450,1819087302
1190930414,1408034732
7867257420,5921138767
2112501380,727247435
2056594345,1230360653
340238514,3772995433
754404887,1808782916
4089037276,35871130
2668903865,926006798
1807875225,1637646431
648754352,1189179606
4430140250,1875160029
1074578666,1211888130
1652481980,1343049991
5921138444,282238669
252853591,8039309165
701725889,2426918319
1419885126,2036263697
4017840119,6784024387
1622356607,252852791
726636087,1807477844
4686439314,746804806
606046462,700759250
2512631192,5921138784
3031194229,5257128355
2463036057,3453825354
2590317555,1852440407
605766490,8230126897
1918810097,5713611940
2512646709,530642361
5940731384,322532188
1343051091,1621456583
1252212583,8230147042
331215004,3010473958
2099577356,7099152012
6989893075,5336560506
373078419,3198077132
288039478,1230361566
1765216447,6781650560
533647891,1765216350
2814741936,733859095
1870668782,733859959
5472005516,534550469
333165461,6161608852
2207734507,1343050367
8100932178,7603094773
1243729557,31194236
746856439,669234513
1325523715,1852440484
734520458,1273189326
1520697063,35870751
7641646569,7828090998
3429642317,1767362169
718384201,733858989
1860097087,2513651056
533655860,1252054746
3259210973,302212987
8105562965,1243758270
289124801,4594568931
1582944801,100634167
5522678974,604820919
1892821741,6520516595
4530330209,1293134896
8266065332,5929004499
734569891,1343050658
1350996043,6284753787
7261741890,528890575
3784428304,8195757271
530653968,2477836786
1765333358,7825231262
529342727,734169906
35862230,1870737431
734419479,7124116852
1359089815,6584093002
322451706,321858132
529964610,1231769919
1808447482,734419202
384257052,3300031918
1359329280,4761327801
915664843,1771676710
6165836656,1114088484
2354061092,1771721990
1325478918,6241030377
3347258841,1679699021
6169175639,252852458
754402041,8032695393
920087423,8259183804
701722291,35861498
1599968933,1734229959
5273113955,4049949780
4134403398,4017924041
7650939695,920058133
1598453934,8193341556
291299372,1859937424
5350549592,734418227
5966241157,245109115
8302028029,1272249807
734417873,390934143
6161608853,3225437075
1406706401,2500614394
734520513,1360087412
6225769612,6489737355
3259313325,8671804294
1765216377,2329997162
1837725022,5222815857
2490851813,3040246047
1327769868,5521440724
2382073944,1201557980
4872010828,5272938662
1360087461,734520234
1807477842,746856345
6305227650,836995235
1230361367,6947996273
6286241894,586468346
701722327,1304730579
297147018,5273046711
487499573,529497179
8100937066,6780138479
332949610,529974169
6652688969,266111539
8664626834,1814111731
4394386597,8571680045
1849465255,2264603634
3028657130,5966241513
529344761,529970356
4087029431,35869958
3455546012,5929004506
4716378495,677289187
1802524508,4872010828
2285745796,1685963237
862164674,5467343744
528606005,734570088
1861654996,1765216423
245107640,529514637
6164348431,321421417
1359328863,734418140
5480594883,3451433103
3318033530,1895780650
1296110616,1420909641
754515677,286387072
8527021723,1417716269
1634491263,8066775452
8288654084,8283562161
6488326386,2512607534
530646748,5260248878
6786917344,1721722884
926006727,7611600784
8259222004,1189179678
5293527510,6836283908
5273046712,4002051074
1817026947,7893050253
733859151,7098175879
1652645683,4160214709
734520322,1718994446
2199142276,8066689793
7385682911,2477780980
529964803,1414035077
8230147148,1938232365
918845842,5273046708
1877984745,35552320
1742861999,8100926684
8190497474,3017144384
1230360869,8195757281
321415411,3017385813
403081240,1343383544
4836251296,2199344735
3259211001,330592587
1838498580,8266969387
1849465104,3567574140
5263607789,606977085
4916408801,2891558463
4580058653,2010523605
8269087190,385077826
2377580173,3738692052
1938249225,754486452
466948184,1736512907
605041185,2321338022
8266985021,1765370210
4394386607,5293830931
1734127575,734045913
1802398442,528860586
35286274,1653985966
1859810446,5921138701
739197981,7110910231
537976417,1414035094
733859146,1420909660
8195791855,1840711553
8379806914,2513651035
2575647165,528595354
2591095786,8190456350
7867265937,5843232378
8230111041,77746331
35835570,453047936
5356942884,1226476808
6392746773,734419384
529547599,288368750
1015656836,1950329442
528877394,1308668319
5272921013,341241459
1976996107,836995207
300814733,1645754031
7950265446,529576092
7620081638,1230360524
734419422,4685479496
1802402466,36704893
5416003685,734419453
1359329185,2391510703
1226548252,687150776
1423967004,6778556891
35555619,322450183
1497364662,264838871
1417716191,5259217341
2084588025,1658073668
533603852,1732835125
1327769594,384342231
4915843156,8259236169
4747202833,8601001118
8250942507,7937424079
586468398,1356603919
529963942,1819948385
8448677336,4747202821
3700607563,983924230
3010473372,6698462528
1532469729,4137580965
2479719921,1891325648
2941396796,5227945383
331212859,8190478974
322521853,8100955934
5257082034,7110916596
1819087303,6488323378
6781652381,530656097
382541381,2296668985
5600218352,8266065307
528589367,530655740
605989958,6451426081
5921138758,7260495790
2390476423,8266985045
1984318927,332948384
1464784185,4076125629
8190526001,529346259
1325478912,1858199667
124186066,3098374491
8738590063,606049116
2699333600,922482564
8283522862,733858887
951392507,1685983298
8692101573,8266065366
384838727,1421587315
8190453822,1829396934
734045404,4796684333
1802398399,2453762117
4724379828,1361147263
27484729,1779072133
1189179651,366534165
1840135896,1890893713
8197516608,380722034
533600307,268390160
1852440337,245150745
7327737907,2408401330
322111626,8190434450
606051880,8714979529
274845718,1734127579
388006124,6161610590
8559502657,391663322
8195855554,8259236245
7261741896,5273113999
981930375,1291598913
7937425285,5078561678
7110910223,754517115
5460798518,1584011217
1038256883,1892821728
733859079,2477780938
1351272692,4716733642
8250942501,8230111048
5222815839,6169175632
322451707,1598453932
1814111732,4898498978
2285745796,8266387883
4206122710,5105418695
3784428362,7828091066
2081857364,1765216400
6180544159,7910165883
1860097108,606044077
7260551762,7957526351
1718852267,1734208678
1359329179,5467360396
1362305669,534314086
1932225275,1851806759
1587187565,8269078468
1637646449,1325478765
1571464679,4717964717
1984344238,5466524483
4017838654,2010129759
1359089911,1652481768
5260248912,754400305
8230111132,366533996
610572173,534250278
320694018,8227138452
1714104558,380728015
1226477048,384175226
1230312407,1598502433
331006801,746804806
1252212735,1327769919
677289174,8259141103
644616172,4861050569
1734253194,4114646441
2461591742,1767284916
5293830989,746856304
2509408798,4489507579
1718002501,1211887860
332472909,1343050462
754516246,5600218382
1808447569,4530330220
7345747177,734570367
237538919,2477780932
288747285,1419168217
528937619,1828316855
529534334,534247438
5448464072,244883315
3703976779,8259226868
2122141152,320828965
8266065347,734418744
1852440513,2358646259
1673265569,345589058
385076962,644603168
1831125412,1984977232
1419168182,4017578099
8620134349,834979880
1361170221,981019231
2351342159,3300047704
3010473466,4213385389
733859922,342780169
1813979355,2099199182
1598669856,8269087339
2302253561,1734287064
7030400196,822458510
1419137232,1272249906
4867599845,1831125450
1658147523,7950265446
1305478005,7257660424
8066715585,3585005935
1270177429,1748306006
7902216435,754515487
353120497,6520501874
1985434301,258970057
1343050000,388003526
3069965821,4718110487
726641497,1278004068
6951344942,3031128074
5466485493,3509906452
2699109336,7031823903
5480594895,726587232
3773844421,528777588
6586292614,8195855552
1190930384,7950265430
31205104,8259226945
296953562,366533630
1854582083,289274385
8190434509,1230360661
1687193615,1343050074
700039616,340060497
6058354567,1270216589
1726299905,5360900326
1292894708,1362305662
1343050600,2623838543
1877984791,606801415
529963076,2207736126
5921139000,3010471109
8266984998,2480776638
1497364660,8233034447
1015656895,1243758224
3441004697,2288037407
734520473,1300406461
1361129244,1670572798
1343050883,1343052355
6949733608,2025986915
1817046678,2641245263
726658073,6783866772
644621789,2094323592
4686715063,1923872810
1230361106,331000368
754398987,529364882
7143263986,926006698
528939740,624184746
1807875309,4716203782
1732871901,1252212731
734169776,733967227
366533994,2782582749
656033291,393586185
6391166494,734045904
1189179495,332620881
6585412920,5264080674
7837637763,8195791855
1300406473,1802595129
7260457064,6471662391
4614680149,1748306000
1671690923,2115201440
689636575,1353562405
1688213483,3300047700
4502150037,5259217293
3640225211,2791826573
1211831490,8066689811
8283441070,4132082747
6949733600,1346794726
1211859077,5183889535
8195795856,1765225610
256832892,2575647187
1189200440,358482929
5826434120,1519301743
4618050454,321415320
252853521,8269078475
5273048313,2498079488
644616197,7266705675
8100988687,294118751
332949609,390990636
1918810086,754400617
7247366810,7202362943
8034745149,1634361684
8259216077,5273050157
27547600,331015995
3678531798,754515005
1849465576,734418706
3010473650,2302194163
1226548248,5172728457
1634509664,321855443
2458217492,1598502643
1765106527,734419546
6164348434,1304706958
7110910223,7124116853
8269087312,1859897249
3768310702,7266705679
1666812236,1327769579
1634509669,1976973999
373079276,1192323506
1976967126,2120546803
341209622,371156933
1634360641,1600000857
380765472,746856447
733858804,8066775388
1807477866,1918810069
292590530,1842188228
340239120,8628640154
7609344033,1942891352
280038549,353122990
8101000010,746804885
5505921415,2207734504
32899013,1734208532
1359329179,8283436574
7110911796,1292883525
605040864,610918534
8100937086,5057450246
1253535009,754515574
1298058591,2998978297
4716733698,5057450233
1293134714,324261731
1230361263,269491729
1814086995,5236168180
734170045,5279353862
8718734226,1875160064
1327769932,610900249
2381861222,8278909803
1833346993,754515487
734520949,2185477978
3300195503,4613488532
1906192228,1291598686
1298068598,1849465472
1808570730,77746331
529963934,2575647228
244883045,5146225554
3300066372,331880783
1734208419,734046257
1346794690,2303139657
6571555358,1272249999
382540620,6585264990
1211887997,8269087296
5235827223,3017144386
4160214711,2199356763
332616106,533658084
700057425,2629760251
2309054756,2094323605
529507908,8620463797
4367206601,2494912079
4199877614,245136826
3300195517,733860089
1849504912,249560912
1420909580,5776419531
8259216093,7825231265
1816089436,5085522491
5293830954,1877984791
1652481758,35722736
677267630,403081288
332263572,4114640124
605822251,733859783
529534471,1298031777
1343050270,1351272736
1343051320,8259222114
1930705870,8093518697
822457823,1854582213
1726299904,8266065343
2366958301,5257091988
1230360714,2293148403
3731050327,8100955923
288040386,734046245
1719068734,6836235854
606830070,5196171967
8591587450,5188825998
4745579709,4973048949
6019204770,529546707
25248790,2454614320
2823813489,8250970617
7266705665,6836235842
1231748116,1721679211
1860097152,1687193545
3225437073,5921150372
6586292617,8266065262
1653986029,1816255844
35866207,1598453908
1813979326,7850825678
245130315,533654386
3641154192,8749265372
3902519855,1298058544
381938248,1230800576
1736610771,1634302169
2430761184,6712194925
266112219,1367428422
1732835104,1583230856
2047890974,5491277052
700054756,6008174925
1859924770,35864175
2494906493,2596661087
8100955965,7124116875
1253535155,567834614
1817938659,296346493
4530345014,6431031623
2230046181,1422005338
1480544833,1346457886
6219485850,342776464
1346457700,1230361510
644624832,1293134815
3259313322,8259236230
8230111278,2941399849
2390476424,8269085591
8738589969,1317051718
4354045754,2122594919
605969524,2207733745
2293380495,1716349897
1231748237,746966184
1813996319,252853363
5263607790,4752014840
274598878,746856492
529557419,322527849
1226501176,5202428381
1837712703,2512607679
2595027797,1658147458
8266003602,4907502801
5491299104,754397575
1734208316,2426918318
1719130266,530655024
1654411269,1771676771
321939005,332264022
1960539111,734418679
1273189330,1634491260
733992871,321858473
1229010977,35867290
1666820705,534247539
2492201141,5921138992
5136639030,1673265534
7959888859,6781652308
1360092416,734571069
5521443245,35552320
5955937582,2293148383
3031133708,734419002
2056581702,7110874208
4966029187,8283008280
2791871593,5500378626
1420627381,245130313
1870692189,1849465395
8066689856,8101041221
1351272767,1762143712
2525233646,8700161929
6351500849,2462923297
1860097129,6652688948
4686715198,1343051399
824055779,981036546
6585585669,1652481784
734418144,529507561
4716733691,1716349598
3567574146,746507241
2162848985,2496957134
2958762891,8068937149
1420909665,6008174933
7266705672,2498079515
1359329437,2344073550
2958762927,746856718
2475354339,1231494263
277313611,1674351159
332620878,529507402
8230157385,8190504688
3019465855,3722855475
5360885645,1598453911
331214060,1650224084
6420556287,1346457362
1351272682,1449318362
1528122753,245109112
2273021642,330845066
1828316838,754397343
8620463797,606882736
343319651,3098374483
3300047706,274921514
277313595,1765106524
1813979340,3300066389
322527936,8100955862
6836235884,287971183
916286760,3640224463
6781613898,530750785
746856562,1226477151
2112444090,8259183894
380762703,382545223
3040246045,2678731919
2595027864,1095475807
8023894113,726625259
7261117289,734418518
288448764,8379930770
6781780370,265710694
1226501048,529965093
4686439323,4199922009
1410728778,400897257
1243758258,7124116877
746856331,324262247
8269087183,3810779764
3429642308,1359329351
8066775393,2424915742
2525233647,2304288775
1772777214,734046367
733860022,320643345
7110916594,1808782893
3098374502,1650224082
380747610,2489324701
4806091181,8738589969
8282811772,8100926542
418728800,1361129133
1211859122,8259222003
322446609,2101011258
734570008,5505921408
2304288556,5104335741
1802398438,269489746
1272250097,6351500849
2282793957,1359329032
4867599657,1346457694
529342451,1231769911
537976488,734417873
8253910810,528932900
746856421,2945017705
8620134318,380765651
8230012368,530641440
5260173139,3156045107
8392343278,7288956154
401372894,5136639030
5037948226,644625774
3731337041,700057684
2476598192,1978209836
4898498308,1296110559
1858447032,7952153418
8190453822,1361129142
297146895,1351052063
3347258852,8584689058
1859897242,528932952
5479088568,733788320
6725974073,6392852271
1298005694,2207733662
6161608825,2501880330
3451433108,7202362957
5966885367,1598453925
1272249906,1819948385
2304301964,7110914172
3339732604,6783866779
8639584164,1816085307
8153167045,252853591
1298031781,244883905
6989893095,1408034410
321565986,3259211007
1985434409,127227174
2442671675,754517060
2408441853,1343052192
8639858179,4114408715
1891268439,6584058567
7261741893,754515195
1747714907,1906192241
677289184,2010129759
8671980003,5227945393
746804834,1745111585
2453816238,1808447666
6433517528,1202993070
321565864,1765070586
734520414,1828299326
2122141189,8259236231
322452493,4836212681
2461591739,733859411
534247540,8283522962
4806091181,1802524515
1349115327,320833343
2485149534,165738536
1502696835,296815522
8066689898,1343383538
6787766149,1317799160
4685287124,1549077232
922466439,1101169133
7098175884,8379806841
5491299120,610848059
6652688978,8190479037
2336883718,1230360653
7261741916,1300406516
2293355639,6451426696
5850062539,2304272769
606052191,8230147141
1803810831,2207736126
8100955853,1362305690
332473404,528607288
534312481,382540620
1992226938,35862527
5077445949,2354028231
90235958,1211863584
5258150944,1891325779
1189200325,1891416212
1343052189,1343383498
5743326915,3347224423
2906621122,727271844
6165836640,5254165225
3072783161,1842190174
1765216480,8631413350
2122594986,8195791852
287962022,534298525
701091004,1827171427
1721679211,734521331
3475003324,1293134752
3010473683,7785874657
381938952,322111508
1599968938,1350996088
487499705,1583217794
4745710175,1807477844
1985004104,381939065
6722968018,734419476
1272249955,700055279
8571693579,6398560303
318266488,1771738190
8727884926,4898499496
534248823,269423703
8259222008,380418838
3010473643,534075678
5908897767,262259869
6778574286,1817046681
266112286,1836367421
6951344941,6286241779
916286816,1923857570
289129120,4605155952
8288654083,1346457358
3259527412,1765216464
4314516777,529965000
6930098275,342835768
2366983081,1869966808
726626619,1726299904
269422422,7902216440
1637880390,280038661
754515203,3698562562
733859786,4320544733
6489737406,331006306
320894359,4775225562
8379806849,951392500
5260536194,3805295410
4127489411,1362305661
8301580990,269491223
1270216589,2122594924
1734143447,1840718933
8599473821,528895283
734169420,7110910252
1367428389,5975078456
25585122,534543189
1364140794,3019444676
1327769982,605970229
4860857309,2417303456
529340015,76440394
1807791888,1359329003
7921996175,380765337
1361129407,3019407803
8100926674,1270216589
7823055766,4717860434
1229010980,701725916
1420029027,1350995992
656086879,3259210999
3875789490,7566113035
734570088,7957526342
76456821,1836427346
1634952572,2513651066
1950329441,605042172
3524758357,8390864802
733967235,343318313
2454971380,754517370
951392505,6393098668
4716733691,3508126718
1410708939,8269087155
4724057147,8100912168
3047595229,1859897245
5877053723,32877189
34710869,4076125624
877071984,4745710033
35864175,1685983320
754397320,269491787
1667135714,4745710231
8259183891,951392501
2720470486,7650939695
7266705679,2426624728
734418803,529532215
1417716296,1423966925
3440405801,2594842043
533603852,1497364425
1773476526,271818092
35555070,6780237734
1807477852,1771738195
586469129,6391166495
2794002576,3698562561
1327769706,7959888866
8283522645,6585264995
2459514569,4838344331
8190456416,3441000823
3315887308,1327769795
5923357609,343437020
754403974,4699113691
734045784,8259236221
8259205403,3300066378
288448606,7246842294
323167682,529532212
983128732,2347934916
1803810876,296345248
1189179560,1673211002
8259226945,4714905644
25248791,1836655638
3740123511,754514918
5336447008,734418269
7260551773,8190525982
6783866783,2122141162
1765216400,35869956
8278912783,7266705656
648111105,8100926664
384834882,5272935457
4613896034,3169776303
1634854068,3024839851
3259211039,1902274568
6836235841,734419070
288448791,1858911852
1243786230,7090860090
331000073,2416010992
2098437757,1652481957
734520316,5188825998
4714905744,3098487768
8179972095,3156043387
530655740,5336449394
8259221943,5505896827
605312745,380724991
331147609,1765216423
7345747182,249560705
7110908277,981036503
918845826,3524758334
1895771063,5841745604
644622332,733992789
8283522845,1423967052
3784428341,1719120770
2623884549,2377138431
1297030676,734418480
1734287182,606871281
1410718544,4331008393
2354655720,1350996079
1858447038,1410708946
2302210376,8190479036
8692101566,1408034655
1860101451,1808651399
1598502457,5940731587
2587477682,1230291488
6789474562,2461591834
5505896828,6780238189
8259222062,726636077
1892848551,5921151111
8269087233,1230291557
1942435643,269351358
1673211029,2454650210
7345747251,1989838152
266112348,5258150998
8571693546,1762167083
8283441059,7264074425
1734287064,733859681
8190555423,1252212679
737198133,3691259156
380424595,1726299914
357182346,1716407107
320648081,1685983318
1988614954,32877275
2122595108,8190456392
3268443469,4723989534
605770229,1192323533
4017578099,529970733
8283436558,1840718932
528776735,2304301968
7266667295,8259222070
7937425307,25585116
288747313,1207046882
1325478918,342822008
2379903681,4193593614
3688755818,8230147037
