servers,requests
8259236246,2391537957
1359329366,245114070
1811336647,1343052513
320643201,1852430530
5929004527,2782582791
7260551690,384341181
1802398418,2613340358
1408034693,529963338
4716397111,1532469739
754403655,7822270570
1201534216,3072783182
8230111276,1734113760
3688755820,4920835585
1637646385,3259210999
5439339742,534246531
530640574,2575647187
5808959363,606054945
8100988637,5356920295
1859937407,528582941
8266387891,342835768
342780169,1480544853
472557096,4712861818
2852166115,8066838214
8230157358,36704579
6780237770,2823813490
4605155965,8100955966
5098449217,1838498577
754403419,1343051641
1192323471,754516246
1038256896,586469246
8179972192,3957692098
35835843,1838483386
5467387569,1808613611
332474238,1808447409
1423628523,388004838
1869966798,8269085581
822458870,1852440410
3585005920,1849437166
733788439,318266488
2108372966,836104943
8190473714,605350605
5142351733,734417990
4717964717,4915843154
3981258714,1765233096
2558713931,734418134
1327769798,1734143442
644623628,8066838094
35722741,3198077127
528939740,5467348584
35552324,4746301901
342829121,1346474149
3010473708,321938373
6401967201,1840733238
2724718391,1201534562
1808532737,325683424
7620081806,6585412952
8283522990,1421587286
1192323514,916286814
5260536176,2284753994
1840135082,5172728458
8190497472,916286765
1670551642,325029482
8190434440,1734208403
3722855474,734045608
4017931894,4077641444
8100955936,1211863657
1808447286,2358606012
537976191,528937619
528597793,384257161
1298031723,8259183787
8379930763,4430140243
7143298705,1978169045
4747202820,5190540118
734570389,2943095655
8534465206,331880001
734571108,6439972529
1860097166,3300047711
7957526711,1836427365
1599968938,1817046677
4149582057,1190930449
1652547402,5841745378
1598502676,6225769595
1814461888,5320293710
1343362545,644609334
5257147015,1419137526
3707461554,1917440306
1829396932,7110910206
8195795856,76457858
3565446791,8100939524
5260248909,1230360516
290598471,7725295127
2391537954,2047691641
8100926685,1190930494
3010473889,331149524
2329273667,2494943327
1736446930,5915056630
7264074422,8205274426
1836367409,2768889235
734520996,2998978327
31194319,1361147254
8195851413,4114640108
7726262238,6439971348
6949733634,2461199935
6114041258,1375576538
331212859,5612831375
2098910697,381938355
1762143700,245130651
1327769784,5928928448
3713194064,6298821886
8190523315,320469181
32387957,644616346
343318174,8601001131
8066775424,2558713939
644603310,8283413230
4049945638,528939737
5086475903,6008389399
6248756786,734045351
6398560301,2499038664
3678531773,289124801
5713611939,2022785479
4530330209,4272927441
1836655656,606885915
1343050462,7261117315
530658690,1410714237
6534880635,734520595
4805315538,530648290
5966784113,1968142054
8290567259,2791826573
534312740,8100999998
1849465398,537975818
529547513,8190456343
3639254145,1852440301
3581002158,1343052145
746964264,1852440396
8195791950,1423628537
345592793,1836427346
2207735902,2976386894
1189200315,4724379994
5776430505,4257227984
8100955946,35856924
2623841221,2485223133
2230046188,35722741
1666814809,320468642
2499038643,6395588990
734570997,1327769727
6161610587,4925929426
8278909809,1859897267
3577937732,8283458664
4076125517,1532469726
701038951,537974518
8066838122,5712536673
1808532790,1666820212
567891657,5955937563
3019411880,3178693293
1829364987,294117335
1747714935,6019204766
1423966947,8620134334
1528034336,7142406358
530641329,321415769
8527021394,35835582
754404923,8190456357
1621476201,1687193441
1807791838,380721978
1598679326,245136456
1406706258,1366335142
1771699794,8283008301
1838484191,8195757299
1984959691,1836427080
8631413350,1327769661
6161608802,4898499172
6161608865,2724718393
1520697056,3483361884
8269087251,36704808
297147241,288193610
331212473,4471335031
8283458591,1853081501
1253535259,754397824
4049932411,754515929
530655077,8100937110
1325478792,6190239084
290597381,2692298094
1771794806,2453816234
8314187666,1637646599
2101091514,2623886575
1192323517,1410718543
1598502542,537973122
1573977364,2083641710
8066689834,528600775
2377580187,734521320
1665509297,7031823902
726629587,380763596
6856058392,387155351
3483342499,1977894382
1327769706,320902254
345589058,529532217
371156968,677289152
5258150985,606815242
252853233,537973122
1942453968,1346483756
916286739,2454614419
8190456346,6949733613
388004839,6439971346
734569854,298583364
2302194163,606865271
322527847,1760770173
1295899830,237546888
2353064231,5258150966
534077783,385036387
8190478968,1735462754
7202362896,1828299321
1634899866,746496440
8314187697,606899906
5260538245,606796299
1298068664,7345747182
7930292709,701059412
8266985045,6652688965
644616404,2293148393
1808570729,1343050546
586470733,8049125703
754503577,6169175625
321939091,3010473931
8283458612,1211863617
644603146,287967328
7828091059,4580033431
8190504660,1272252111
1803810876,534304805
1327769822,2115201449
4898498978,1838780111
2346888305,530658666
2094323588,245108068
4177637249,746441971
1852440370,1201533961
529492975,5505921415
1836534180,606736397
1827171408,2303338464
391662700,733789223
8066838146,8230111214
1519696633,5192637812
606877318,6504247749
3259313324,5273114020
1685983325,7110874270
6488326453,5075397952
1243758271,8034745128
8230159468,3010473178
8100955856,700009264
2753786244,7925791803
733967311,4049936349
5588104790,2499525611
8278912806,3241421278
5258150963,296298426
1343049986,2207734628
35551808,321617936
5928236562,1819087306
8100926644,2048161755
5921151105,1362315801
3031128045,5259217238
245106651,7937424060
7260188220,325686443
5921138446,3010473168
332475839,330588228
1808532762,529343501
271818124,4714905723
4907044071,3339732603
4686715075,1343362660
1653906129,1868354327
1189179494,2735718043
5491287880,286279331
734570448,2109313916
2461496854,8100955937
5921150351,8100988662
1211859145,8628454514
533627836,1807875215
1634899836,1837724982
3965929168,1226548311
2355641323,4721081673
6007826880,5975078455
981019132,5261533304
8591587453,605345500
1365113244,606869640
332263572,6862022446
2264144501,4017924034
32618819,8190424999
529508466,529514239
1939315626,1733378077
4699113914,606054427
746856352,5258150968
77751976,36704894
8230175272,606890389
530641683,1661724097
5612871767,1343051857
5258150980,8190434435
2304301954,8584689046
1732871902,2995462709
1420909648,1292894708
8283522797,1721478307
8066689839,529339668
2115201426,8195791871
1189200315,6836283908
2133036421,1303500855
321939005,8259221394
8100912196,324664310
530641479,1944332849
4724057139,7601110091
2390966692,1350996031
5903117412,2499512698
6122749556,1230360984
8278912668,1360099087
4686715087,5441795827
1836367423,6585412968
604801825,2010523615
1716385675,2384928193
1734208419,1201534028
2753786244,1673211023
8195791912,266112653
2306911292,530641437
1984959712,7266761401
734418705,324264740
534575358,7641681162
3099942505,606030408
336375956,8628640154
2207733244,1350996062
5921138431,2500456749
2098910697,1765391189
1598459389,1211887869
5908897758,5806375074
1654208371,7110911688
4716397116,3019411880
4685479508,1598453926
740237171,6780237765
734045545,3195117089
2355641329,324263360
3257674841,1858203088
8503086425,1869797053
6190240186,1231514628
1719120932,2668911967
287330770,1270192939
331149627,290597179
1423966945,8100939530
1189179695,4526437449
100634912,5264080690
325913406,282228984
1808570644,1661724027
3194818926,2299649377
288039476,3429642307
5190540118,733859056
726629583,754398056
6949733600,5826135562
1083559670,5841745604
8709296588,1598502680
3748766586,746856482
6488323383,1497364590
6218502626,296313326
7202362898,529500282
534251761,3514617046
3268443465,2958762891
6781825436,4400679173
1813979352,746804829
1343051839,1842944992
321565904,529964611
2210727800,1702619088
7609344018,726587447
3259313322,5260248897
1343050246,6784009790
5253520809,382545602
3524759496,322450445
529537665,734418705
734419284,1852430536
530641407,2595027926
7124116873,1887279431
8100955948,726584762
2122595029,256875100
342963014,3565447889
754402041,1187014557
4759652545,8259236132
453047988,5253230465
1942435718,1807875213
700779348,1363529675
2264612967,4699113779
2494941337,332473661
733859830,2030104673
7247366835,7345747252
534308667,8195804243
8190473710,3300027081
1230312411,3957692098
701719688,8259226942
7260171169,8278912697
1765370167,289274387
2343778220,1734127678
3539236253,1918810089
8190434494,8195791830
1679792248,5057450239
754403828,4747170925
981019161,7957526727
2372972750,6019204901
2199294814,5342973157
1861654997,2302253622
1734127597,4049932411
1230361209,1808570644
3250028221,4716397093
1842175787,1807791870
1765216351,2010523625
30993536,1375576547
5293527471,734418653
6401967238,7607025671
534084512,734520898
2185477916,6169175644
533647890,5572794531
8667707112,4720701784
8190504663,1849465353
3508126724,320641443
754516528,7604338088
1343049996,1226500968
1805915862,4017911124
528589846,5257082088
295062098,1056760496
4898498307,5879936369
1252212606,8100912200
8584689106,1083559482
8692101571,8278912703
533605619,6232884105
1885117437,5273046713
2945124618,1858199667
1734208532,1726299905
1226501066,7624601965
530646748,1686049586
734520316,2459514564
35835843,1621565065
1351023245,529339048
2512571064,1362315802
733860075,1687193512
3049426480,4836251284
8230159489,2449562454
981882256,1837712794
286277510,3300135038
7883862152,734169975
3198077127,8227138469
387155364,7950265478
648157089,320904434
1673265508,7980805126
8291547659,2336949206
2210727805,734520438
6016310561,8591587452
8266065327,8190525888
1346457356,1211859082
734418366,1859897243
332473258,6403810764
1367406313,7260457068
269422421,8190456416
282229023,2587477682
324263360,1364078578
8205274478,863459348
8100939446,610848057
1367428422,1870668811
8448639863,746856506
2477780928,4897360828
1868354307,342780169
6161608855,2423797937
4412707295,1718852246
8283562065,5306543571
1449318356,35870348
528822579,1748322322
8259236230,1853013963
1652481850,1634854074
3318033544,8230126889
331012543,32618816
5776430506,4367206603
6439971321,754404156
2264603634,824055759
2550271232,6488323382
3195117094,8735545338
321477187,605320336
1252212632,2264711349
534314215,1549151118
733860050,8195791967
1687193431,1984934282
754514739,324264740
4677168477,644625842
6585412898,1670551597
5500378627,528590621
322120245,330842108
7266667300,701104478
1497364696,606823450
733859978,1243729557
528597468,528939738
1243758217,746856324
7834049421,76456804
533654386,8250970687
8205274464,8195795856
2264612967,4684883821
606051880,4699113972
2967557713,3300047721
8190497473,533603896
332263572,278868041
3639462267,8672172768
1652645545,2958762899
4699113972,3977910585
332620896,1968232330
1978623736,342820719
291299219,324262433
746856616,733859914
7759648649,1421587291
4222115991,1497364611
1270216590,5183925571
1520697056,8233034447
342821095,1833354320
2303376678,7902216431
8205274424,4049936207
5336475349,320641443
1852440483,528610044
3653330352,1343050624
1803664755,1343052189
384252907,734045817
8230111131,4375112081
1202992882,8100937111
5606364046,1423628472
733967509,321415406
734418212,910122735
4867599649,6364040034
7937425286,6930098275
8195757315,2304301978
2303136041,8738590065
734418567,2354581861
529340175,1359329695
3010473958,3300066375
8195770087,321859194
3748766587,922954330
1652645559,321208821
343438276,1737609890
1325478776,5259217339
701722327,1231775446
2591114733,27484999
1718852298,1190930475
734419431,1343050637
7110874253,2099577356
8230159489,2443907728
8190479002,734419384
567684024,5259217339
4860857309,1226520288
727244262,5422197648
3772994384,1101169148
537974090,4897313276
7266761388,2391519065
734169480,1414035099
331149537,734521389
1817026943,1343049912
5257026514,245108069
1953257608,6930098219
7450484540,2443907731
754397590,322453090
529345492,606975135
6165836641,1877984793
5365503285,5302203177
1343049914,2512549696
3204029579,1718863740
5422135008,288368610
1480544750,8692101570
384008816,6114041261
528845406,1842187343
4519499475,1719104479
342820719,5277812733
4915843152,2302253625
4580033561,1716400239
8032206108,2575647209
8101041217,5404740807
1300406495,5841745592
734169528,7725295132
4618050457,343318776
1634902636,7952153448
605349952,1364140794
1230291387,6114041258
384341253,6219397904
1189179572,1736505494
382543038,2861486394
2575677049,3390418125
5600218377,6586292632
4137629717,7261741896
734169822,244467989
6385011901,3241421269
754401923,244466876
1854582215,1304730579
4836251305,1859856666
8282937924,1938345173
2122595098,734418492
8283458422,688148592
2575647231,357182346
1449318286,1361129275
7883862127,322120179
529347786,529964610
1849465511,1083559852
1375576522,8259183652
342820811,2958762920
7988657697,1351023520
7202362904,4685332632
701838947,877071957
1841521879,6161608850
25585122,2264607838
8100926538,8259183871
733858884,1350996086
1231720083,1860097293
754398056,6789474577
5419852824,3010473142
2207733435,5253234344
2366958301,8667716835
1359329154,1833361107
3577937734,8106090467
7231861673,4017924041
1653986001,8266065304
700054756,1231494344
534247254,4331008391
534555181,318267084
2199294807,1765233090
605320044,4752014840
8269087284,2117422731
7650914182,1646692483
1252055122,746856495
1343051322,8266003579
287961472,3823999811
4580058643,5841745361
922466439,3259211006
1870668749,1532469720
252852794,734520970
6392852240,3524758357
734045877,6015898183
5260536170,5921139001
7110914219,2604578306
8100939578,2099407994
3024708835,734418231
5222815831,2329129241
1325523756,2575647196
1230360656,1292883537
7067019272,529493760
245135155,734418908
290598819,6787006165
1985434410,7902216441
915659514,734418876
262774308,1835274671
981908417,5341834750
2185477978,1938345190
5717958107,605040864
291299286,1272250091
1765174612,1653985932
734419303,8190479013
1410708919,1838490452
2454650176,734045850
6585261013,5258150993
340411709,981019260
1918810113,3700607560
606141884,2967557716
734417836,7345747387
4374419153,269422471
533588985,6784009796
1502696802,8227138448
2390476423,1361129351
1201557952,2587477691
1497364657,746964335
1201533967,289129111
529552612,5621610859
322446478,321556298
1253535131,6547419545
8190555492,1771676773
1599968935,7824674542
528937037,6781652356
3783145253,734520996
701722291,2945017714
7110874244,1420909525
1838483430,1622356306
746856506,2207735468
1716349196,5522678971
4839715672,1685963234
2497655550,6115735391
7825550632,6225769597
734419414,1773476526
1976297643,1802398400
2199270057,8190453850
734419219,5240428585
734169389,734045449
4089037276,1549162329
8714364157,8141002185
8266969387,8266387877
5202437270,2304288691
6225769609,324264168
734169526,1886131680
733859781,2207734237
530651712,1231775419
4618050483,2011146617
2343778204,1343050830
8620134249,35722735
8738590050,7261117289
2132316235,1854582237
4710638249,1716349604
1519696643,688155134
2512631183,1420909520
534551730,291299113
529550740,244467891
1923811283,7110891632
1849535330,2365109217
5468753326,1802595068
8302028023,4759598887
324664304,534074613
6443022516,534312736
1977821489,268389402
1837724909,528607288
5806375073,7966484086
511980201,2477836567
2461591740,1918810081
64529291,1189179704
1852430231,1363518449
1816066971,7450484603
4723989972,332263280
393582069,8269087311
8100926595,746511916
1942435636,253127019
6347125762,727247438
2264612973,1838508276
495148503,8205274433
340417468,1808782893
1230361416,2500614397
1952798104,6169175638
1726299901,1734208403
5850062534,1343052284
733860060,8100939563
537973161,7624601965
7609344024,1634509704
5440633407,1364078576
606869640,2668872023
528929291,2339321684
529514239,1360087484
605313124,5689965518
530648290,1349044548
605985587,1849436920
6451448806,8039757586
8259236245,734418921
1634899810,7142884564
2230046187,6930098220
3401499158,534246346
1718863795,7620081809
605232853,1685983278
1670572797,1519696578
5522678967,5841745379
6781735188,2477780953
529974154,1343051562
746856552,6169175644
2558656074,8302028030
4966029188,1243758243
322121109,529493764
3204185597,266112661
1367428417,1859897242
1841521859,4895442667
64499347,2346845633
3010473898,5136638596
8066715606,1584067995
1207052390,5915056625
6780237749,3389372646
6860119774,1734127661
373101863,2738796171
534077469,8718582460
5273045320,35554805
5921139046,6585412923
5948352922,734417796
533601469,4714903685
5975339494,863459329
530641405,2477780928
264602658,8190504682
291299514,1851806794
1408034725,610911768
748758172,6930097739
32618883,1598459390
5966883259,528591465
3300066379,6439971322
1808755046,237546554
5172728459,294122522
2353978475,2388404091
380765337,1840711617
258970101,6985903803
340240859,1828299314
244886648,534550470
5235827223,1808593198
533627843,1808613601
1732782006,7385682911
4720777043,2122141130
7604338071,1298031714
6165836695,700067375
1779120137,2354067342
7979207659,8259221395
4717846104,8531687965
1327769579,322445344
5619220109,3300047680
1359328982,340238516
4618050451,2477780926
1718852295,6585264996
1859924717,1364072138
321859190,3300047681
746856373,529974165
2454650172,2498079497
494296089,1802402466
262259870,100653852
2512571074,1647627612
1582944937,6652688974
1858447043,4839482983
3390418135,1502696828
8190478939,4193756996
8283515714,1747588129
331000368,1519301738
2442671612,746856693
1083560031,8100926530
4898499496,384342231
733859826,2382564270
312477927,981882261
8100988639,380747751
8571680071,4530340923
