servers,requests
7110915458,1923857571
4806067671,8721994418
1754973447,533597462
3156090463,6789479290
1765216470,5257146996
530658268,1226813827
8066838122,4114646445
5975164456,5928997780
3365839509,8291534862
6781741167,4716366584
6161608859,734046294
1292883527,6238324834
7884553455,945576301
529505744,8448677336
7006437218,7959888867
1808570705,606885812
7641681172,700057444
2264629543,1806444913
3365839503,1842187366
6185635979,2945124619
754401133,734418301
245135900,529558364
4860834705,1226476955
331212859,320469181
5261781625,734418698
8166451001,2453799084
32618883,1807288334
4699113959,8230159486
533655398,529514623
533651946,2426624728
530654709,1653906131
1852440468,754516648
734418912,6508196581
1840701843,1375581678
321860169,371157793
1828316835,8100955838
3390514120,529547657
2115201417,3805295409
6351500855,3957692097
1359329091,1833361108
733858841,321760931
1869797038,1858447024
1226477086,1243786217
1408034693,1300406531
3731333854,1634854101
6165836628,534313921
1201534656,2768858170
8288782109,262774308
2207733350,607868909
1637646602,295061516
4160214705,385081647
6248756795,8639584175
1296110648,1650224084
2416011004,2453816254
494660188,677289156
1351023834,3754564666
2735721275,733859681
533648958,734521260
1808612292,2512631183
4724378399,1429524728
6238324833,2025986915
5272938656,393582123
1350327478,1760770187
1343050161,390934228
4686542014,734419459
5494110791,2199356759
282473293,2554015178
983128732,6165836653
1634491486,1733378154
529961429,586468682
381938668,320894100
1735462752,1722893168
1860101451,25585055
324264150,342835768
8620134355,534250278
1599968938,1808688539
734570106,734419307
8283458645,606889138
8269078469,4449520960
734570448,2616885404
1771738175,5955937546
605949033,8709296237
529548575,1849465414
1842944992,1114097900
288040409,8685748289
2377575684,5955516996
1891325718,5806375072
6015898760,1923857575
1226548279,1852430556
1598502426,3010473384
324264169,245112285
1343050108,8283008295
6784043894,3823999796
1598453913,1722893173
1230361043,4017931890
1230360722,528866931
8032689437,733859978
1808570525,286253282
528933932,296815760
754515863,1325598417
332474225,537974094
6164348432,2010501689
1985004075,5940731382
824055758,1056760457
1327779346,8230111077
978266265,1817905719
2112609701,1836367413
8100932167,8620134409
1327769528,6019251536
530641838,290597176
1300406462,528589367
5253520798,8230159490
6488323383,5921138690
1828299243,5684536166
1859897270,529974169
1703020923,4518692317
3773844416,1480544912
3933724655,1272250073
7953559154,245130651
1423043048,1829396948
1837712804,2513651056
8503282367,2941399859
5259217419,5712536675
648754354,325913406
1360087326,1114073280
324264264,1359329291
1359329357,8259221966
5472007522,2207734632
324664065,6585420141
1716349899,1978169045
1771676778,8269078469
6391165740,604788314
8195789489,1189099884
1272249821,3805295402
8283413241,390990636
260560256,4794988673
5923323348,1872477922
1737702606,7110874284
1230361477,321939007
8100988651,1852440410
5970041910,6836235855
331149177,1226520258
1838780120,4686715054
8195757268,656070970
4430140245,322000763
8230147087,2264711353
2454650292,331005765
1808782915,410835115
4686439306,8100939461
610918535,1836655660
321939122,1651194768
252853585,2282799334
978266265,2304301992
320829186,746856480
7937424074,4716397112
1423628527,1852440513
1721722899,3156015269
1979528579,8379806847
8259183848,2499512712
1852430529,4714905723
529974170,1849437051
1634854128,1814483642
2123272230,760778660
2623902298,3740123495
529342315,5360904130
8190473650,1226476951
4686439294,8685748289
534310544,872039947
1977226846,7980805126
610849379,4354045756
5293830987,7202362902
1734208586,5966906188
2480739003,1653985928
332948418,1634509728
5717958109,2852166115
733992882,7957526728
2353060838,5258150972
1860097293,2353060841
2199344744,5239225722
1890893695,644608219
2346888305,3565446791
8023889258,754402751
3733726821,2284754012
5360900327,733859222
530638424,6225769605
459580978,1859924744
253123000,5921138427
1852486349,1814461863
8195795857,1817905741
981930374,2290527856
6712194923,1356075482
1673211018,1361148313
529499310,6780238191
754516069,6059997999
1188766265,2199128422
289129106,6138485827
4193763170,8266065299
8628640145,2207733258
8259226862,8718843596
3031104924,1702619103
3451433100,5743326883
1852486452,6225769608
8738590050,1114073280
4759652608,4719955181
8738590063,1226476880
5279362253,7260551771
1853081413,734045372
8503282367,1420909585
7828091000,4580033472
343318174,8100988647
529547513,3451433102
2047891034,733788564
274921514,8283436553
5257026502,746856503
321860361,2738796216
4127489409,7202362905
384045084,5279353862
5256834924,8600994013
245145005,4097120318
1231514694,8259183642
4218493908,530654270
331149180,5613213999
321860056,2468505202
8269087255,3483409412
586470733,1721502108
644603168,3315887346
1998588326,1361129428
1375576542,35722439
6014820796,6238324845
2396764656,5048454619
3458713537,7261741885
1658109523,2454650174
380765652,1808532767
1211888030,6781650560
370953275,2353060487
4915843145,1653985985
6488323382,8195795885
245145756,2498370309
4199920522,2513582082
648111109,1968150870
734417840,2668903855
1364164026,2120546799
8195855597,5057450221
295061516,1519696633
320642194,8066838133
528591465,1359329220
2056613811,8205274478
8100926657,8531687989
5509545468,7966457881
733859855,2010523606
1420957519,734571085
453047915,1520697056
3300183885,1359328836
4580033417,5256904318
2591114736,8266065311
6783866775,321415320
4049932416,1174530220
8266065310,5505926211
8166450931,700014070
8628640149,1902274564
1278005877,534079973
7191000240,1950345597
3031104859,3382438151
1406706401,1930705868
1583217753,7110891629
605042105,2299797040
8195851414,8631141950
322000764,1734127724
1661735164,734417747
1364094871,2512571074
8066715585,8190434593
734046244,7261117331
605350949,296953511
5848811368,7246842307
534550335,733859813
1842188227,1074578586
5272935984,1667004566
1833346993,5125660273
1687193591,1363488751
2199344696,3300031895
4479423847,1015656889
291299250,3300135040
6691271341,8620134405
1230361009,6303634156
5921138439,4806091173
1837712813,8266065327
530648744,644616394
700009264,6838035988
8141002497,1364054015
1272249773,7261117294
6789474552,2358606045
3483343318,2199356770
734570330,4114408715
2458217522,533655861
1860097293,3498529392
4199920513,610848026
7345747229,2010129751
1807791756,7937424049
8379944680,1813979297
7260551762,8259222188
2454935170,3241420459
1349115345,2998978327
8620134355,2071181154
754515825,8667707115
5293527660,1343051159
1343049991,5200312697
1598453915,4218493908
282228984,4686715211
534313710,529355985
72864050,529534364
754399373,3300047705
2388352358,1192323505
6015898760,1734208342
3440405801,5841745379
1502696853,8190456380
1303500892,3524758334
754403716,3347258842
8032695393,1226813729
269423703,1361170193
1891062053,5356942846
1429524723,1858572365
8484384372,1359329349
5955937563,1814086994
8266984965,5916091017
2199344677,8190525932
1189200384,6451426722
2454650310,2613340397
380763596,297146436
2302253490,3250028218
2823813476,245145126
1192323467,8190434494
1327769967,2514416986
487499846,2458083541
2475370384,734521257
1408034690,325027478
1734208633,290597415
7266761390,6385011890
4685479467,6392852386
1195165370,1343383507
8100955934,322526369
2477780935,1083559346
8736033093,290599832
1423042612,383991853
1827169076,4716733689
1802524481,324664761
1252055099,3204029579
4907131640,1356404979
5578397693,5291160455
8230111049,4786369180
4114646436,1813996319
1634975438,1300406499
529340180,644621728
1807510656,3655721734
2477836834,1243758312
7266705659,1638688349
1802903172,3678531801
5491299111,8259226863
1408034509,4718068375
4716366588,656070970
5921151109,340253591
1317799198,1410728874
1449318327,6789474574
5841745372,3156043387
534312616,2101275772
1849535315,418728861
2454614326,4354051012
1343050702,1189200423
733859253,1933090883
605350335,4838344332
4193593550,1732871901
754404887,734046278
733858841,1303500746
1808651399,1673211028
387155277,322448790
8166451002,1359328822
7260188205,1298031793
2614705221,1420029080
1716349468,4530330214
2720479576,1410714241
734045313,5293527505
1652481768,289272255
491864186,4724379828
3040246045,734521180
733860074,6781649755
5921138738,1408034509
610851373,1806444911
7110891632,7828091037
1849465479,321266422
754403200,1421587240
8023894100,2453799083
8714364494,265710783
1519696640,1767284882
8195791840,530653955
677289092,471512195
1498572924,2494906516
720636274,249560784
3731337043,1808447626
8100926588,2264629539
1765216383,1652547446
288046232,1243758244
2353074682,7867265941
2492201162,7202362954
7524706766,1343362491
1346794726,8195795874
3390418130,253123381
331015995,1350995977
2299866950,269423677
3318033545,322121772
7327256830,1361129407
726629351,1985434225
5293527660,1771786888
734418919,1906192237
1875160005,8314187694
4124488226,264602187
5235827184,2269053372
5202428408,6015949669
734169822,1762143700
2867844589,4714905644
2735718073,1327769913
5253230467,726598407
4213383787,1351023276
1808570710,7937425305
8672172769,1687193431
1942891385,8100988697
8100939586,1802402437
2351342150,8195795857
2099199182,1992252188
3933724654,726658079
5439339750,1361129275
1202992839,8692101561
6305227643,1808570644
4076289444,2282793995
5712536660,1634403554
3092747903,1742835315
1652646002,528903082
5273114145,1319039354
1272235673,8259221396
2377595917,8259226937
733859422,1361129234
1359328978,733860001
8684253573,4017911121
2458217516,5260536135
4160214717,5908897767
1242799494,5260248944
1985434230,8250942527
1852440489,345592795
1734208342,593586479
1252212688,1666820213
6791828462,8100937082
1716400358,734046180
325913406,6286241959
5522678965,8672172770
1420029080,7619684890
1868354327,926006727
528939738,2327218935
353344147,1802595146
77734114,2454650188
3300195515,1532469524
528980783,245154296
1849465279,1734208403
4677789526,331880145
8066781961,4806067667
3225437077,5235825576
76443702,1685983318
2304288597,4017837365
1858911854,390934195
1231514666,320641443
726620305,529963465
6778541479,7110891623
8195855581,4394386607
233761003,4747202770
7213452218,8269087200
8283075246,286387106
1808447482,1637880396
1582944948,1808717408
2875767596,7110908253
342819253,1942891314
3347224281,5921151110
4747164216,4400679163
3010471085,387155347
8620134309,605040857
1849535378,6780139289
6160896265,2327218932
605822142,1621510887
5356920318,754398539
734169521,1828299381
1765370453,1202992942
6161608852,734418235
7246842297,7550207091
6219417191,1891399751
1343052329,1667135540
1767304563,2302253587
1346474211,340063067
3141754808,5360885647
1842187349,322527936
7921996175,726636077
5293527713,35553585
2207733068,4714905742
381938622,3641154134
6000773378,2353962595
5826969478,8034745152
836995284,1229010968
734571002,533651513
2115201500,2724718391
266109772,529507837
2010523616,8190497473
1670572797,1859810446
537976058,5272916646
726636077,6691232172
836995384,1327769798
1687193625,286238751
1598679380,3363305176
1838780113,981036381
1598502645,2122594895
1621510861,8259226941
4716733655,5057450238
1870711560,734045805
2163792739,1687193513
5921139264,5306543571
537976508,6165836618
245129782,127235769
1420029043,534080819
4685479496,1361129197
5841745608,7619574636
605804026,533659067
1849465215,8283562442
1732871864,1855730376
2299895646,2304301956
1343049939,529492975
754515605,3811120908
8166451020,8250970690
530638424,5467316095
1587187716,3451433102
529701634,8266984967
1849465383,1308668319
345591899,8100988690
6857352991,754517188
1363518527,7261117320
4898498978,1860097166
8259183815,6585264993
32387953,605322860
2199294767,3019465853
2299884989,2473353741
6585412954,6451426824
1819118020,605309811
31194330,2455034973
734045409,2388404091
321759485,332949010
734570442,1226548257
2461624852,1634491619
8738590062,2302253593
1984977232,5921139015
734417747,4076125608
1305971017,1807288334
734169568,734169922
1716400332,5954948735
701821319,6778574286
734419183,6585260993
390934099,3805295409
2199142276,528598158
8379930761,4114646444
1420957574,1666820212
2512549697,5921138778
4685479426,1765313254
8602462359,1497364720
2071183513,321939007
4746301895,35554805
1571464649,8195791910
1877984755,2512571051
981019231,5272921521
511980744,1824913213
1849535450,5921138747
528939599,8190434475
2327699488,8718843596
5365500466,8662360252
2531848503,604717059
5467360394,90235944
320829192,8620089703
1226801397,1414035082
1837712741,4120400990
1598453916,2115201424
1859897263,1449318347
5360904127,5258150984
3626917456,8100912185
1411178915,1840794424
7266667312,7260551761
1928989169,2366965312
5921150373,1351023281
1918810088,734045464
746964200,5365453680
1350996071,4017834796
3156092397,4213385389
8195795874,2207734602
1317216458,754397838
3318033563,8190456380
1836367415,6226800375
733860082,2458116607
380418838,2162848978
264827666,296816746
1968150870,6778574293
8081632310,4354045756
606823450,1327769784
734520374,5467343741
410835097,8066689703
733789002,1350996008
8531687981,3300109252
3017468638,31017991
1296110751,339290737
1230291454,5291160447
2199247159,4759598881
322527849,1814086983
2794002576,3701585708
5491299110,1737609886
1362305661,2595027797
1744494443,1230360844
8205274470,4193593558
2302194199,8195757300
324262242,8066838098
324264747,6482077026
1849465224,754400274
1718852220,8631616513
3382438156,7110914241
1325523771,4685332634
610915198,1813979424
2384928156,2207733410
529969693,394841433
320828940,4759652586
4376589743,296346916
5253520781,648754352
8266065397,6698462528
1361170196,605949033
4618051624,1814086969
1808462267,5302203178
4357242552,2594842043
297146895,733859809
1771676536,6307493305
322451707,6019251542
1637646457,1840814518
4966029190,2591095779
6218541404,6341248257
2613340513,4222115994
533599639,3031104910
3731333855,7247366858
2554050662,1933085077
1998588313,277313595
5850071052,1190950077
3300195461,1226477161
1891440851,2367027655
6307493303,2290527824
4686715061,1734208321
1296110754,8283008295
5826434120,606734868
6786907472,604705371
733967329,1359328938
2099407989,2500614389
35871132,6305227658
2264711331,1748305989
8087898749,4716312367
8190434436,1598814945
286387076,5578397683
1207046756,4199922015
1734287054,1420909527
31201272,530640572
1356069577,2154639121
5718038108,1229010969
1502696802,3315887320
754400238,8639584164
1667135940,734520271
3458713536,3098374487
6000773372,5921139044
530641440,1252212722
5272935984,2575677143
1968330686,1327769551
7099152012,4839715707
2282793997,321796594
1930705836,1808510020
2489324735,1718863795
734045377,2325053516
1779088046,1765216333
5260248893,981893663
1852430534,25248790
331213860,8100934075
4860834711,1836655704
6586292634,1230291533
1420909636,8039741867
7725295132,2098704072
4160189172,8631141944
1979520698,2613340572
5850062526,5975877028
6585412969,528899205
4686715198,3071751727
1622356262,1808510010
529338838,4222116001
534313776,2442671636
8100934086,8230111136
1670572798,734045599
605351974,332475839
1762167077,746496441
8190456396,1211831599
530641437,1226801299
2512646710,734417817
6351502319,734045498
4685479527,1359329141
4585803096,380764736
5293527470,4836221732
1343050358,754515850
8600994016,1350063421
8230147148,530642361
279720936,701840356
1356603986,7264074417
3678531779,4724379397
1721502335,1788488164
1638688349,8166451005
1362315795,2353060490
2207735006,5293830952
7261741893,606972203
2284753860,1868354311
2461199941,5257091995
2513650991,1101169143
734419055,3010473950
8190555492,2199344701
7957526712,8230147163
2512571055,8100955853
1300406500,1977839530
734521198,2047891011
343438113,733967527
8503086425,1765216386
6780237731,6219416875
8230147148,4860836442
1835274690,1885117419
1807288226,3259313323
533588985,4699111986
2512607542,5841745375
1361170325,6248756798
1293134767,2454614431
534246035,606046465
8278912781,1406706208
529963991,734045357
1840711619,1327779365
1736512928,8283522644
1836427396,529342382
383992122,1421587445
746856429,8166450930
4751981127,1226476759
8662392249,7893050253
605307607,8100955949
2207734176,4580058646
272441317,1802739684
1653985984,5077446358
7434886445,1842187359
8379758659,4861050568
1892844581,1634865700
1417716322,1652645620
390934176,1356587833
8283522976,1840840555
385076480,1836655654
5037948227,1226512080
289555557,322449447
5258150962,8266065397
8269087250,1840135896
8106090494,8692101574
733859253,1733378063
2595027867,734520515
1038256846,1718863748
373101863,8667716834
245130313,3281729514
8259183848,8190497473
3803018687,533627660
2417346679,644621636
529362893,1226813845
3810779768,1985434248
4748148814,320648581
734418144,1721502190
3300047705,384000864
1939315666,7450484593
528596782,1742785909
336377310,754515896
2473335572,3424290642
1201533979,8660733249
2967557718,331149538
529339323,321855444
4369875379,1837234268
1932225276,6165836624
264602039,1353562405
249560948,3072783165
5850062546,746856730
746856369,8599473752
244891779,1858572362
1410718540,7937424073
7110874211,3585005914
4839482983,3810779766
733859813,100655353
1429524739,2273021640
1190930370,605005542
1819087297,5439339750
1886131659,8266969367
8049125711,3280390935
266112330,1242799514
2199270052,607868909
5790094186,8672172758
2133036219,5955515807
384256552,734046214
2207734179,1325550669
5258150993,8066676576
3300047703,2623883023
7834049417,8190504621
734170177,1361129395
1406706300,3010473931
1651194768,2047691645
7124116869,734521056
4193593612,4618347727
7213452178,7883972754
734419000,359279692
1598502459,1231514691
5491299333,1497364734
1860131907,2958762872
2738796298,1771721990
4746301896,4419317407
6403810761,1836427272
1343383491,296954020
2668903874,1808674004
1732871805,604775376
1828299381,8190453907
1765216386,4699111985
245145756,1734127615
2328178916,4746301889
1869694478,5921139057
733858934,528589367
8190555475,5715300431
606044077,6857352986
1363488716,4518692326
6585585669,297147530
1849465511,604964457
606975752,1357805912
2207734882,8190473708
391663323,7246842310
1291607234,36551783
8709296241,754517029
606811354,4526437446
1685963233,320486469
1808613600,6584058569
269491783,8100918098
8081632325,1952798104
7957526640,2384928609
5162792190,4017578102
8230147124,688156756
644616394,7260551738
1891268442,5444235483
8227138475,5143188131
700057684,528594944
288044923,754404896
1716349597,2494906488
4152195099,1587187618
3257674845,249560946
734418105,1838483430
32877217,734520316
1869639406,1673265568
726616745,3700611589
4867599472,1647627677
8283441092,1771677027
4915843154,2668911967
8620134344,1190930435
1634509687,3019465861
8714979554,5018578021
1734127595,1721642075
317995381,1734208529
3225437070,1808570607
5057450221,1977226294
2461199935,7260188212
2967557706,8718734309
530650054,6385011901
35555619,8190504654
754515883,5257026512
4618050466,1765225578
2351342156,530650588
4724057698,1852440311
8390860743,2596684553
8290416479,5272938662
7604338069,1686049600
27547644,8101000010
5908984778,734045479
4812989289,321855729
533606292,1835274684
754514924,331149538
746856643,4017578103
290599811,4613488533
5260538245,5908984766
3010473408,2381861217
1226477221,1685983316
1583217858,339581654
1854582083,4114408719
1343049930,2353060838
8587044495,8628583122
8302028046,266111653
1356075487,1828299288
8379758690,5877053718
4076125633,6989893012
1101169148,1802524477
644621637,269491726
3783145253,6392852269
320654052,606887945
6451426709,2360241147
1734253189,7257669615
1412818627,8190473659
3784428161,1654122786
296954038,644614856
4717862495,1497364660
1661724097,4746301889
1839221250,1849535165
1950347661,1252054842
8420394626,644625102
3010473953,1190950058
5921138742,1293134767
3585005917,5077445946
8628462465,287972514
1363518485,3903889749
657897953,3031194174
2384928193,8100912185
6218502628,2327218940
5439339742,6161608879
8230175268,1670551422
269491782,1836427348
1341097578,6169175645
926008882,1977788567
5293527461,1252212661
1765383144,1733378030
383999744,2453799084
1716349696,1361148314
1243758224,1674674636
5125660273,610850752
1653986010,6161608859
534308516,1346457725
2390966689,1361170260
1923857573,528585696
746804890,6508196581
8190456427,606882198
1891399734,2302253597
1230312211,1421587445
2048161741,5261533306
2296668951,701733862
418122305,2122141116
981930368,5142351732
1343049908,4430140246
1808674097,6652688976
5921139221,7937424038
5273065089,25585092
978266265,1807288271
529362852,1849504869
1243758287,1617939470
2094323591,1346798140
1410718545,5293830973
6585585605,2958762898
734417793,2668903862
6862148417,1253535227
2382886311,2512692406
4057342796,1718852281
1363518528,7110874254
299234099,2477780947
746804809,380762479
6402625847,1363518463
2122141082,320655293
754400666,5505921411
6298820678,8195791967
1584068006,1840725470
1420909551,332473254
4367206614,2366965295
5240336454,6392852256
1666812226,1634854075
1736505397,528585752
1861592888,1410708957
8664623791,734521287
2941396782,1771786888
1808570674,3300027081
1350996041,5466739666
8738590066,1808651399
734418960,981019159
1359329285,1598814949
1127121342,2718713505
2476598090,4719955179
4897313278,5146217989
3300047717,321855729
6652688963,1719104495
4717964717,1982049864
2498370309,1230361421
6392852222,1720249436
2668903877,269487180
2355641323,321760756
385035508,2036213428
6780139230,1767284867
1270189527,289273774
604939213,5263607789
1813979412,1497364369
1230291386,8259859271
920087423,2500614397
1343051248,1859897310
3198076359,2611862000
534314395,271818104
391663079,534314395
290599228,2595027928
2309054756,7824739804
6781830668,2461624837
5146217997,2961616662
7899839841,4723990634
7837637764,1361170291
4774233030,1637646592
1351023684,331149524
1886848812,1762167050
534080741,8278909794
1838490475,332613175
1852440454,1346474078
2462923297,2098437776
1817938661,529503896
754403456,534550296
5841745600,534248434
733788169,734520334
529509297,610848017
5077445954,3564807634
332473651,288747275
1808673978,2461199935
3225437072,1361170221
734169938,8584689113
7142884565,1670551684
5273113970,6584092988
2299797048,31201268
1201534028,644603159
2575931200,5272935458
5272919028,1327779321
1230312279,1584011217
754515407,8195795847
5480594890,8068571458
1918810110,262773794
7266667298,1719130274
8039757742,8278912784
1852430564,8066689693
1363518496,1243758300
610572173,2454650176
1356603920,8190473715
2304288691,3773844440
529965463,734418765
3709006384,35552059
1325478808,1101169147
1765370301,2199212975
533598369,1852440422
1772777214,2462803449
4714905729,2482537123
1189200344,734418269
2442671627,127255837
339581667,332473658
7957526345,1790342378
3440405800,4719955181
530651360,1231514670
606887897,677289177
534301676,2492201162
3448157727,7260440145
734418795,605349952
644623392,2453844002
1977894451,8230157371
8023894108,269489741
2512646703,4097120318
2306911357,6439971332
734418492,7902208078
1414025826,5342973157
2512646713,701839174
734520215,1419791449
2383345310,8531687989
2353051953,8506614011
1737630857,8250970709
297147016,1497364523
1343051956,6575974131
8283522626,266112660
342776469,453047960
279723831,25248785
1343052057,7867265939
734570120,6780237775
734418752,1598814935
290597129,1779088097
8032206088,4530330233
4897402345,2302194100
5441795861,6508208095
530640492,1837712871
8066689856,2967557719
322444662,1361503544
734570336,4049947227
1808570722,2513651016
1734127579,388005130
296345497,1343051414
5279362252,1840135896
4686715239,1808570700
1634975412,332614860
1852440511,2453767260
5258150984,7260440167
245150488,264602621
1359329141,726625259
8291547659,353122207
8283458731,1819087316
290598819,1765433392
1808688601,7261741899
7825049800,31194142
1410728825,8250970687
677289142,1837163249
8269087290,2358605959
269490773,1734214051
77746341,4915838675
8379862903,1870737423
321794577,289094963
7604338069,8100926585
266109386,1617939429
1841806564,6008174933
733967321,453047997
1859897248,2453805869
734521016,453047945
1852440374,287972514
534303679,6341244886
5272935989,2296672951
1201557923,4320544733
8195791962,7045806561
734418399,4907044075
4916408801,529339048
8179936000,340238352
1814086923,687150777
1860131907,1343050093
2703683427,3498529392
7434931626,1351023276
289555572,530654722
5272919028,5468748057
1350327476,2115201423
915659514,264838876
733788129,5272919914
1811336657,8302028023
353121709,605040864
6780138469,1852430560
2442701822,2459514563
1652547403,1833361108
2207735507,1270189527
2613340397,8100926542
2453844003,3017035652
8628462418,331149179
6059997999,5928997764
8230002351,1343052547
529550743,727272192
1836539873,2290521595
754401164,342837357
2098704131,1421587296
1583043002,8259226866
320902255,877072074
1687193409,4891638655
733967499,1231514669
5826969479,6585420143
296298425,701172049
726629351,4114640123
1497364316,1201557980
1364156216,2605963338
1734208382,1410718575
1587187597,245148546
276581853,320828787
746856628,1859856666
4529746450,1819948385
2720498147,1419137235
746856596,1802903222
6346947769,1519696636
529539823,528878948
563686504,34928517
2933962659,605267881
8100926591,8195789493
5743326915,1634854055
2388352365,8066838218
1976153462,4718068374
1610662329,1658109566
734419465,3458713538
342776469,1637646408
648157082,3902520058
1408034456,2391414193
1861654995,1083559694
2122315620,726629349
3445912923,5921151132
2199344685,4199878114
1583217719,5273113962
3259211002,5360904129
2377580156,2967557704
2047703828,734520234
8066838095,394841025
1317799198,3241421265
734418458,677267630
915666331,276094709
1859775484,1808572923
7953559154,6787006171
8278912521,2010523622
8259183692,2390966689
1360087423,8100955966
3483409406,1296110481
1351023247,5921139056
297146031,1406706349
1343051414,3483361887
6780102404,8259221944
1598453920,7488403499
2057273650,1449318308
1849465314,1742713218
8250970620,1872480173
734417958,323167676
1192323490,1828316842
1831131334,1351272686
6506027689,1202992928
4717845947,31194417
5841745590,1192323467
1854582082,8100918113
746856331,4331008391
1410708883,1837712871
2430768335,1346474182
7984064265,4860836442
5921151146,1231514648
1816099848,1819087334
1852440305,4898498286
5272919024,8584689047
605763384,1808447666
5057450241,8066689856
1598814935,1950347659
4717974970,533599639
605943266,605969634
2154639120,4514745771
1737609749,733967204
297147544,1226501066
8100912169,734418405
7800512899,1719041009
8259236166,3498529382
605779225,2390966717
7288956184,1270200573
1361129115,1519696575
295379214,3010473949
2133036372,418726800
528877550,610848017
1807791756,1423043081
1719068753,1734127724
296345489,1598502568
1410708925,1877984743
1584068002,1590250902
1325523879,1852430558
606042821,8379779529
4860834711,388006124
2480739010,6019204893
734045574,4716781830
8396926499,2264144506
36704890,1229010938
321938134,8314187698
1653985956,528600775
7259089836,1343383538
2199344685,1685963240
3508126716,8230111071
294118699,249560801
1849465354,3072783166
3522841106,1828316838
244888431,734419059
8259236227,8205256613
8066838233,5921138742
1361147265,746856608
534304029,390934228
320829189,8233034452
1718852311,926006798
1320360779,1350995987
1985434248,8259236235
3300066379,2199148086
5302203178,2471068350
2302210376,1634509650
2454614431,6787766150
35722669,605779225
5929059852,5227945392
1226548257,5172728459
331006801,8100939546
1838490445,8714364127
4716312367,734045775
5272921522,1300401045
1849465242,1747588118
635107792,734169903
605312745,261615234
4730618850,1074578586
7246842309,4699113778
330593084,1771699780
7266761407,8259859280
1587187594,245106224
237536317,754516641
7899839811,726635248
1852486349,4580033472
1765106526,5877053723
4017832019,321760938
2512607514,701015748
2461591737,5188826000
1720249437,1333233106
1968410425,1485603864
533599452,1817938667
6059997998,700064632
734045544,3698562562
1327769690,265710694
4177637249,1765216395
529963942,2010541492
8190525819,298582242
1327779358,530656177
5273113970,734520929
734521204,2594842043
32618837,8285595231
7142360371,8283441070
4712861819,1852486319
1114083841,1318954564
2199213009,2388352373
7090860092,6652688800
656086828,2498079484
320691274,6586292632
2290521600,8631141952
7858254601,2822044884
3156090463,5929004512
1320360779,36704893
4720701784,1243786182
530640495,1848732325
1742861999,746441971
2554015178,610852436
2302210368,7257660423
733859104,726587348
2304288691,5940731586
4526437446,2312675663
1658147582,3713194063
1252055122,8190456426
3365839517,7930292688
8066689856,530648791
733859077,6439977405
1923872810,1361129407
534079973,533628789
8100988659,5190540104
1343050321,2304301978
2316743917,3713194071
1415627411,1765216440
1721642081,5292716098
7937424053,8195757284
1350995983,245143487
4898498307,2945017723
1673265568,2513651052
366533998,6403810264
370727707,8718843605
754516874,4806067661
